epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.861965,5.371422,0.718318,0.760142,753,603,0.767185,0.197984,365.000000,1
2,4.689795,5.247589,0.746298,0.798567,753,603,0.802896,0.180423,365.000000,1
3,4.631884,5.206244,0.759491,0.819791,753,603,0.820350,0.172394,365.000000,1
4,4.587295,5.182650,0.765669,0.824973,753,603,0.827325,0.169207,365.000000,1
5,4.554596,5.172364,0.767969,0.826712,753,603,0.830230,0.167694,365.000000,1
6,4.547780,5.163320,0.769621,0.830008,753,603,0.832865,0.165618,365.000000,1
7,4.532891,5.165031,0.768491,0.828632,753,603,0.831602,0.166221,365.000000,1
8,4.520743,5.157475,0.771557,0.832331,753,603,0.835543,0.164587,365.000000,1
9,4.519085,5.158828,0.771136,0.832304,753,603,0.834714,0.164787,365.000000,1
10,4.509477,5.160745,0.771842,0.831593,753,603,0.835285,0.164421,365.000000,1
11,4.494721,5.157622,0.771809,0.831121,753,603,0.835668,0.163953,365.000000,1
12,4.476701,5.156308,0.771257,0.831156,753,603,0.834798,0.164186,365.000000,1
13,4.487462,5.154407,0.774192,0.833222,753,603,0.838271,0.162983,365.000000,1
14,4.473438,5.157045,0.773009,0.833038,753,603,0.837370,0.163044,365.000000,1
15,4.474485,5.161009,0.772831,0.832570,753,603,0.836852,0.163420,365.000000,1
16,4.442040,5.150766,0.773349,0.832719,753,603,0.837432,0.163138,365.000000,1
17,4.435338,5.154286,0.773452,0.832381,753,603,0.837646,0.163164,365.000000,1
18,4.440275,5.164432,0.771640,0.830365,753,603,0.835979,0.164002,365.000000,1
19,4.425275,5.170045,0.772286,0.831067,753,603,0.836829,0.163787,365.000000,1
20,4.424328,5.168789,0.770793,0.829979,753,603,0.835348,0.164163,365.000000,1
21,4.433569,5.174360,0.770185,0.829179,753,603,0.834343,0.164766,365.000000,1
22,4.415993,5.171481,0.771758,0.831533,753,603,0.836282,0.163856,365.000000,1
23,4.417611,5.172759,0.770500,0.830257,753,603,0.835234,0.164099,365.000000,1
24,4.388922,5.174468,0.771197,0.830591,753,603,0.835707,0.163905,365.000000,1
25,4.374433,5.187135,0.771285,0.831077,753,603,0.836035,0.164342,365.000000,1
26,4.375392,5.179009,0.770072,0.829844,753,603,0.834759,0.164662,365.000000,1
27,4.380221,5.181844,0.771605,0.829959,753,603,0.835943,0.164478,365.000000,1
28,4.389342,5.177688,0.770596,0.831104,753,603,0.834843,0.164581,365.000000,1
29,4.365693,5.195708,0.770218,0.829526,753,603,0.833830,0.165721,365.000000,1
30,4.369712,5.190018,0.769388,0.828457,753,603,0.833406,0.165744,365.000000,1
31,4.376497,5.189892,0.768204,0.827201,753,603,0.831668,0.166147,365.000000,1
32,4.347113,5.188464,0.770071,0.829313,753,603,0.833764,0.165759,365.000000,1
33,4.348573,5.195396,0.770019,0.828631,753,603,0.833284,0.166237,365.000000,1
