epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.488299,4.047042,0.567590,0.587558,38,211,0.614531,0.109354,15.000000,1
2,3.393990,4.034843,0.596395,0.627211,38,211,0.617836,0.108177,15.000000,1
3,3.277492,4.005001,0.635256,0.635730,38,211,0.641437,0.106236,15.000000,1
4,3.163973,4.008442,0.642984,0.623709,38,211,0.641832,0.106116,15.000000,1
5,3.283197,4.026691,0.643281,0.642305,38,211,0.643675,0.107442,15.000000,1
6,3.123022,4.033571,0.640975,0.632670,38,211,0.645211,0.107736,15.000000,1
7,3.059409,4.069120,0.653808,0.635314,38,211,0.640622,0.109117,15.000000,1
8,3.249297,4.098109,0.645970,0.618187,38,211,0.636165,0.109142,15.000000,1
9,3.146695,4.109268,0.642721,0.619499,38,211,0.623222,0.110441,15.000000,1
10,3.145235,4.098571,0.642326,0.625874,38,211,0.625211,0.110723,15.000000,1
11,2.959521,4.121073,0.637726,0.616994,38,211,0.623506,0.112345,15.000000,1
12,3.070582,4.143985,0.634202,0.621678,38,211,0.624999,0.112611,15.000000,1
13,3.118330,4.143793,0.649285,0.615028,38,211,0.631240,0.113806,15.000000,1
14,2.986706,4.179931,0.630206,0.600659,38,211,0.614461,0.114704,15.000000,1
15,3.062329,4.160334,0.634674,0.595803,38,211,0.621569,0.114477,15.000000,1
16,3.015336,4.217399,0.635410,0.604537,38,211,0.625026,0.117364,15.000000,1
17,3.005033,4.238147,0.636431,0.615863,38,211,0.629395,0.119062,15.000000,1
18,3.018468,4.215162,0.640887,0.621705,38,211,0.629584,0.119518,15.000000,1
19,3.046173,4.165519,0.629240,0.607716,38,211,0.622343,0.117203,15.000000,1
20,2.949335,4.216247,0.618328,0.609146,38,211,0.620143,0.117919,15.000000,1
21,3.122509,4.236109,0.630393,0.607230,38,211,0.621144,0.122226,15.000000,1
22,3.032279,4.250953,0.638988,0.607253,38,211,0.618936,0.120764,15.000000,1
23,3.088244,4.227877,0.643950,0.612830,38,211,0.628243,0.119012,15.000000,1
24,2.992339,4.231264,0.615123,0.612113,38,211,0.613133,0.116957,15.000000,1
25,2.931876,4.356166,0.637748,0.613441,38,211,0.618327,0.123765,15.000000,1
26,2.942806,4.299350,0.621226,0.603149,38,211,0.609647,0.123334,15.000000,1
27,3.036720,4.323394,0.627703,0.592413,38,211,0.607806,0.123144,15.000000,1
