epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,5.022129,4.638349,0.885938,0.846717,1892,153817,0.870120,0.061075,180.000000,2
2,4.745015,4.549623,0.890020,0.860716,1892,153817,0.881568,0.060322,180.000000,2
3,4.675140,4.496357,0.899890,0.877997,1892,153817,0.895355,0.046518,180.000000,2
4,4.619750,4.466367,0.901307,0.875400,1892,153817,0.891415,0.051080,180.000000,2
5,4.582449,4.436566,0.908714,0.889685,1892,153817,0.901927,0.041705,180.000000,2
6,4.540650,4.438918,0.906123,0.882864,1892,153817,0.898145,0.055185,180.000000,2
7,4.518719,4.430916,0.901427,0.879220,1892,153817,0.894478,0.057626,180.000000,2
8,4.497152,4.433185,0.908651,0.892399,1892,153817,0.906095,0.039503,180.000000,2
9,4.471495,4.424725,0.909319,0.893463,1892,153817,0.906364,0.044444,180.000000,2
10,4.452133,4.416773,0.906168,0.884148,1892,153817,0.900785,0.048731,180.000000,2
11,4.443234,4.434406,0.907998,0.882069,1892,153817,0.898615,0.044879,180.000000,2
12,4.418328,4.434818,0.909975,0.888771,1892,153817,0.902831,0.042627,180.000000,2
13,4.406977,4.438562,0.909850,0.881591,1892,153817,0.899121,0.044549,180.000000,2
14,4.383856,4.436552,0.910022,0.887469,1892,153817,0.901566,0.044450,180.000000,2
15,4.372594,4.432970,0.908266,0.882058,1892,153817,0.898952,0.048000,180.000000,2
16,4.343867,4.447290,0.911438,0.894751,1892,153817,0.906983,0.043869,180.000000,2
17,4.325990,4.442129,0.910576,0.888543,1892,153817,0.903382,0.045457,180.000000,2
18,4.305456,4.457877,0.908851,0.884575,1892,153817,0.900344,0.048237,180.000000,2
19,4.292416,4.462488,0.912333,0.892823,1892,153817,0.906476,0.044125,180.000000,2
20,4.280219,4.467716,0.910280,0.886391,1892,153817,0.902697,0.045970,180.000000,2
21,4.266404,4.479649,0.906041,0.878191,1892,153817,0.894987,0.051498,180.000000,2
22,4.248572,4.463813,0.910505,0.887881,1892,153817,0.903308,0.047214,180.000000,2
23,4.238786,4.480433,0.912027,0.886814,1892,153817,0.902089,0.042206,180.000000,2
24,4.227358,4.481057,0.908315,0.887663,1892,153817,0.902352,0.046991,180.000000,2
25,4.212604,4.503644,0.908021,0.883644,1892,153817,0.899731,0.044999,180.000000,2
26,4.202042,4.500155,0.911937,0.888629,1892,153817,0.903362,0.047124,180.000000,2
27,4.189997,4.507589,0.911001,0.889376,1892,153817,0.904014,0.042764,180.000000,2
28,4.185896,4.513528,0.909227,0.882138,1892,153817,0.897348,0.047256,180.000000,2
29,4.159052,4.513514,0.908592,0.882423,1892,153817,0.900338,0.047797,180.000000,2
30,4.161382,4.511272,0.911584,0.885360,1892,153817,0.901679,0.044319,180.000000,2
31,4.143304,4.540417,0.909874,0.889147,1892,153817,0.904340,0.047157,180.000000,2
32,4.137426,4.532110,0.909892,0.884859,1892,153817,0.900370,0.045353,180.000000,2
33,4.126841,4.536468,0.907443,0.882492,1892,153817,0.898662,0.046496,180.000000,2
34,4.121725,4.545326,0.911004,0.886798,1892,153817,0.901392,0.045043,180.000000,2
35,4.107840,4.556613,0.907558,0.876816,1892,153817,0.894313,0.048766,180.000000,2
36,4.095062,4.559908,0.909880,0.888879,1892,153817,0.902959,0.046491,180.000000,2
37,4.100954,4.574029,0.912989,0.888043,1892,153817,0.904199,0.040624,180.000000,2
38,4.082694,4.549854,0.911259,0.882997,1892,153817,0.900333,0.047066,180.000000,2
39,4.061807,4.576989,0.910269,0.883158,1892,153817,0.899978,0.046407,180.000000,2
40,4.062703,4.574025,0.909676,0.884963,1892,153817,0.900848,0.047163,180.000000,2
41,4.060665,4.572874,0.910767,0.883985,1892,153817,0.899982,0.047439,180.000000,2
42,4.046159,4.596410,0.911772,0.884468,1892,153817,0.899942,0.043897,180.000000,2
43,4.068507,4.585583,0.910683,0.886707,1892,153817,0.901935,0.044595,180.000000,2
44,4.030595,4.596573,0.910549,0.885340,1892,153817,0.901173,0.044116,180.000000,2
45,4.030414,4.609526,0.910660,0.887546,1892,153817,0.901922,0.044718,180.000000,2
46,4.028219,4.608113,0.910245,0.884128,1892,153817,0.900301,0.044946,180.000000,2
47,4.007370,4.628128,0.911405,0.885329,1892,153817,0.900459,0.044938,180.000000,2
48,4.005368,4.637137,0.910873,0.880952,1892,153817,0.897951,0.044893,180.000000,2
49,4.001656,4.616520,0.909725,0.879972,1892,153817,0.895969,0.047178,180.000000,2
50,4.007029,4.618541,0.910667,0.885855,1892,153817,0.900496,0.042442,180.000000,2
51,3.986229,4.635850,0.910581,0.881350,1892,153817,0.898348,0.044298,180.000000,2
52,3.988911,4.625099,0.906882,0.877433,1892,153817,0.893858,0.050309,180.000000,2
53,3.983202,4.659332,0.908274,0.878236,1892,153817,0.895243,0.046356,180.000000,2
54,3.975201,4.629388,0.908258,0.878699,1892,153817,0.896073,0.048313,180.000000,2
55,3.964864,4.641319,0.911535,0.883474,1892,153817,0.900312,0.042150,180.000000,2
56,3.953905,4.635745,0.909884,0.883540,1892,153817,0.899166,0.046667,180.000000,2
57,3.966460,4.641579,0.906518,0.879470,1892,153817,0.895247,0.047668,180.000000,2
