seed,test_c_index,test_td_auc,test_iauc,test_ibs,test_loss,val_c_index,val_td_auc,val_iauc,val_ibs,val_loss,best_epoch
42,0.9082850424716793,0.9779994979474558,0.9880706101119675,0.04908764415063284,4.604598592569399,0.9117407690836435,0.9590716694941988,0.9806729630167305,0.04167899880774798,4.445993504673823,18
43,0.9069325660916889,0.9785020073196418,0.9880737726581397,0.04696972466476205,4.615307586735376,0.911744331588218,0.9548860202834847,0.9787502910787391,0.042394619149310975,4.483058185467736,26
44,0.909438829765794,0.983020684455484,0.9893107138129142,0.04591051580027053,4.614077876267211,0.913820915565551,0.955890787449806,0.9790895152089626,0.04218834546683467,4.496468387120215,27
45,0.9065807640137471,0.994002517238192,0.9934179026579634,0.04710662457045806,4.662477442359645,0.9129885930880703,0.9553832528914296,0.9789223046291969,0.040624264760657454,4.574028878853573,37
