epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.483215,4.047511,0.549872,0.578101,38,211,0.604091,0.109248,15.000000,1
2,3.383355,4.045775,0.585406,0.618137,38,211,0.612276,0.108216,15.000000,1
3,3.258761,4.029996,0.624662,0.624087,38,211,0.635706,0.106421,15.000000,1
4,3.124207,4.040713,0.641886,0.623714,38,211,0.641959,0.106526,15.000000,1
5,3.244597,4.073700,0.631842,0.631080,38,211,0.638671,0.108356,15.000000,1
6,3.065423,4.068553,0.632588,0.625988,38,211,0.636047,0.108699,15.000000,1
7,2.993868,4.157461,0.643028,0.629623,38,211,0.637666,0.111126,15.000000,1
8,3.179976,4.180071,0.629043,0.618901,38,211,0.634634,0.111219,15.000000,1
9,3.067430,4.188335,0.644389,0.623695,38,211,0.630917,0.112423,15.000000,1
10,3.061327,4.180627,0.637034,0.635473,38,211,0.627499,0.112961,15.000000,1
11,2.884709,4.217858,0.639669,0.623301,38,211,0.621489,0.115044,15.000000,1
12,2.978919,4.254642,0.632643,0.627357,38,211,0.622987,0.115134,15.000000,1
13,3.025482,4.258207,0.645948,0.624090,38,211,0.635094,0.116721,15.000000,1
14,2.896255,4.323241,0.632621,0.610853,38,211,0.616623,0.117118,15.000000,1
15,2.958817,4.274696,0.634191,0.606361,38,211,0.625280,0.116613,15.000000,1
16,2.916648,4.368758,0.638275,0.610528,38,211,0.631987,0.120528,15.000000,1
17,2.890351,4.434293,0.636288,0.620895,38,211,0.631836,0.122218,15.000000,1
18,2.899743,4.397559,0.635080,0.630469,38,211,0.628508,0.122539,15.000000,1
19,2.954949,4.330019,0.635212,0.609781,38,211,0.620084,0.119897,15.000000,1
20,2.827558,4.393684,0.614596,0.615611,38,211,0.619931,0.119971,15.000000,1
21,3.011730,4.435642,0.626946,0.610874,38,211,0.621799,0.124904,15.000000,1
22,2.935629,4.386182,0.634784,0.602025,38,211,0.614108,0.122083,15.000000,1
23,2.979760,4.426255,0.635508,0.614458,38,211,0.631881,0.120749,15.000000,1
24,2.896157,4.456061,0.606198,0.613388,38,211,0.605571,0.119409,15.000000,1
25,2.792120,4.607285,0.628658,0.615039,38,211,0.614242,0.125729,15.000000,1
26,2.823977,4.523861,0.614146,0.608198,38,211,0.610147,0.124701,15.000000,1
27,2.899884,4.616366,0.626199,0.604141,38,211,0.609696,0.125661,15.000000,1
28,2.794626,4.673310,0.618603,0.611940,38,211,0.601860,0.126541,15.000000,1
29,2.769554,4.585888,0.616704,0.607008,38,211,0.612087,0.125392,15.000000,1
30,2.782609,4.611741,0.612719,0.588100,38,211,0.597832,0.125873,15.000000,1
31,2.751935,4.680357,0.613388,0.598528,38,211,0.605711,0.127398,15.000000,1
32,2.640802,4.725369,0.632951,0.598826,38,211,0.610998,0.129249,15.000000,1
33,2.692816,4.708129,0.619360,0.594456,38,211,0.597553,0.130087,15.000000,1
34,2.759974,4.794797,0.618888,0.602638,38,211,0.602159,0.131014,15.000000,1
35,2.659692,4.735076,0.599139,0.594951,38,211,0.596217,0.128376,15.000000,1
36,2.771904,4.759446,0.615661,0.586887,38,211,0.595380,0.130101,15.000000,1
37,2.796433,4.796116,0.615068,0.607083,38,211,0.611422,0.129486,15.000000,1
38,2.765025,4.727708,0.601554,0.607768,38,211,0.610328,0.124484,15.000000,1
39,2.716075,4.769722,0.600171,0.592752,38,211,0.602743,0.127462,15.000000,1
40,2.786551,4.857084,0.602938,0.590756,38,211,0.601485,0.129327,15.000000,1
41,2.737108,4.863337,0.614859,0.596796,38,211,0.598276,0.132896,15.000000,1
42,2.593811,4.882087,0.617736,0.586381,38,211,0.604220,0.132553,15.000000,1
43,2.643448,5.043150,0.606088,0.590552,38,211,0.596959,0.131067,15.000000,1
