epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.859815,5.374692,0.711334,0.749542,753,603,0.758978,0.199928,365.000000,1
2,4.684461,5.253399,0.745631,0.795755,753,603,0.802017,0.181720,365.000000,1
3,4.607968,5.217072,0.758184,0.815794,753,603,0.818614,0.173047,365.000000,1
4,4.561096,5.183384,0.765322,0.824407,753,603,0.826439,0.169193,365.000000,1
5,4.522011,5.164524,0.769452,0.827798,753,603,0.831247,0.166748,365.000000,1
6,4.514153,5.161963,0.769674,0.826577,753,603,0.831147,0.166908,365.000000,1
7,4.473692,5.151377,0.772197,0.830533,753,603,0.833957,0.165227,365.000000,1
8,4.454511,5.151976,0.774100,0.831410,753,603,0.835043,0.165172,365.000000,1
9,4.443229,5.138642,0.775443,0.834406,753,603,0.837409,0.163346,365.000000,1
10,4.417517,5.152147,0.775287,0.831463,753,603,0.835872,0.165312,365.000000,1
11,4.416556,5.145596,0.775105,0.832882,753,603,0.836392,0.163828,365.000000,1
12,4.399265,5.151147,0.775793,0.832315,753,603,0.836500,0.164780,365.000000,1
13,4.406977,5.141309,0.775398,0.832457,753,603,0.836420,0.163813,365.000000,1
14,4.381643,5.148111,0.776702,0.832772,753,603,0.837418,0.164202,365.000000,1
15,4.381722,5.149404,0.776020,0.832127,753,603,0.836793,0.164550,365.000000,1
16,4.352771,5.166220,0.775808,0.831871,753,603,0.836552,0.165892,365.000000,1
17,4.336135,5.162631,0.774723,0.830941,753,603,0.835725,0.165434,365.000000,1
18,4.354654,5.164268,0.774435,0.829854,753,603,0.834611,0.166315,365.000000,1
19,4.329212,5.158521,0.776617,0.834037,753,603,0.837844,0.164547,365.000000,1
20,4.322178,5.156562,0.776667,0.832869,753,603,0.837443,0.164512,365.000000,1
21,4.310212,5.182741,0.775884,0.831397,753,603,0.836423,0.167024,365.000000,1
22,4.271812,5.200471,0.775778,0.831412,753,603,0.836542,0.167835,365.000000,1
23,4.286982,5.185124,0.774611,0.831554,753,603,0.835113,0.166347,365.000000,1
24,4.273811,5.202342,0.775043,0.830534,753,603,0.835416,0.168227,365.000000,1
25,4.269688,5.182471,0.774570,0.830194,753,603,0.835180,0.166743,365.000000,1
26,4.265086,5.212742,0.772341,0.826724,753,603,0.831972,0.169840,365.000000,1
27,4.243757,5.222309,0.773688,0.828405,753,603,0.833441,0.170041,365.000000,1
28,4.260577,5.197768,0.773400,0.827115,753,603,0.833706,0.168038,365.000000,1
29,4.238598,5.231151,0.773162,0.827045,753,603,0.833313,0.170527,365.000000,1
30,4.215726,5.228269,0.774596,0.828923,753,603,0.835020,0.169932,365.000000,1
31,4.209481,5.236361,0.772619,0.828254,753,603,0.833785,0.169951,365.000000,1
32,4.225716,5.238585,0.771986,0.825484,753,603,0.831959,0.171420,365.000000,1
33,4.181129,5.268749,0.770685,0.822962,753,603,0.830170,0.175093,365.000000,1
34,4.182880,5.268403,0.771171,0.824986,753,603,0.830614,0.174045,365.000000,1
