epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.915559,4.552001,0.895589,0.883257,1892,153817,0.894055,0.043621,180.000000,2
2,4.684106,4.465732,0.903121,0.884546,1892,153817,0.896144,0.050638,180.000000,2
3,4.613996,4.431595,0.907569,0.885193,1892,153817,0.901801,0.043661,180.000000,2
4,4.568963,4.412731,0.904366,0.876593,1892,153817,0.895117,0.049134,180.000000,2
5,4.538434,4.397544,0.907657,0.891761,1892,153817,0.904949,0.046344,180.000000,2
6,4.515472,4.382809,0.910468,0.893621,1892,153817,0.906674,0.044622,180.000000,2
7,4.490377,4.368631,0.911510,0.888659,1892,153817,0.902266,0.047709,180.000000,2
8,4.475105,4.365409,0.913439,0.893797,1892,153817,0.907600,0.042342,180.000000,2
9,4.455637,4.358018,0.914091,0.890439,1892,153817,0.906711,0.044321,180.000000,2
10,4.441223,4.364584,0.911390,0.885985,1892,153817,0.902371,0.045159,180.000000,2
11,4.430677,4.367160,0.912276,0.884623,1892,153817,0.904041,0.044417,180.000000,2
12,4.412666,4.364304,0.913162,0.888752,1892,153817,0.905512,0.045454,180.000000,2
13,4.397964,4.359249,0.909535,0.892733,1892,153817,0.905114,0.049664,180.000000,2
14,4.384946,4.360701,0.915953,0.895997,1892,153817,0.911317,0.041489,180.000000,2
15,4.373062,4.357448,0.913229,0.890523,1892,153817,0.905717,0.049425,180.000000,2
16,4.365239,4.363188,0.914912,0.893781,1892,153817,0.909434,0.044442,180.000000,2
17,4.356265,4.360755,0.913351,0.890863,1892,153817,0.904426,0.052198,180.000000,2
18,4.346755,4.358025,0.916646,0.895329,1892,153817,0.912266,0.043592,180.000000,2
19,4.337827,4.360142,0.913348,0.885066,1892,153817,0.904412,0.047801,180.000000,2
20,4.320046,4.374056,0.912700,0.883105,1892,153817,0.902363,0.042846,180.000000,2
21,4.314132,4.360833,0.914973,0.896574,1892,153817,0.911302,0.046792,180.000000,2
22,4.312106,4.365730,0.913313,0.891029,1892,153817,0.907490,0.045498,180.000000,2
23,4.309471,4.360978,0.916809,0.898625,1892,153817,0.913614,0.042957,180.000000,2
24,4.291707,4.375537,0.913395,0.888639,1892,153817,0.907748,0.048657,180.000000,2
25,4.281298,4.389507,0.915538,0.893463,1892,153817,0.909040,0.043846,180.000000,2
26,4.273865,4.375667,0.916783,0.896549,1892,153817,0.912729,0.042970,180.000000,2
27,4.268026,4.390302,0.913518,0.888033,1892,153817,0.906931,0.047084,180.000000,2
28,4.257473,4.391979,0.915916,0.894906,1892,153817,0.910094,0.047132,180.000000,2
29,4.258699,4.383725,0.914860,0.893155,1892,153817,0.909872,0.048810,180.000000,2
30,4.249125,4.387484,0.917843,0.902755,1892,153817,0.916945,0.041389,180.000000,2
31,4.237840,4.399264,0.912134,0.883477,1892,153817,0.903093,0.052638,180.000000,2
32,4.238338,4.384770,0.916498,0.893991,1892,153817,0.910977,0.044317,180.000000,2
33,4.228884,4.403280,0.914846,0.888818,1892,153817,0.906906,0.044634,180.000000,2
34,4.226976,4.391295,0.914543,0.886557,1892,153817,0.905519,0.046662,180.000000,2
35,4.216171,4.392915,0.915735,0.895763,1892,153817,0.912813,0.044510,180.000000,2
36,4.210884,4.402131,0.915707,0.894094,1892,153817,0.911152,0.047166,180.000000,2
37,4.215444,4.397324,0.917491,0.899829,1892,153817,0.914471,0.042120,180.000000,2
38,4.207899,4.396582,0.915928,0.887965,1892,153817,0.907453,0.046610,180.000000,2
39,4.190134,4.410806,0.916757,0.887786,1892,153817,0.908392,0.042694,180.000000,2
40,4.207607,4.424235,0.917646,0.893210,1892,153817,0.910697,0.042205,180.000000,2
41,4.202471,4.410856,0.913109,0.889183,1892,153817,0.907433,0.048090,180.000000,2
42,4.182415,4.413726,0.914776,0.891680,1892,153817,0.909691,0.045364,180.000000,2
43,4.179091,4.420598,0.916836,0.894299,1892,153817,0.911478,0.045577,180.000000,2
44,4.171852,4.419797,0.915359,0.892625,1892,153817,0.909118,0.045457,180.000000,2
45,4.170963,4.420246,0.915087,0.893181,1892,153817,0.911443,0.046278,180.000000,2
46,4.172491,4.432749,0.915059,0.896791,1892,153817,0.912778,0.043052,180.000000,2
47,4.164747,4.428559,0.916883,0.898730,1892,153817,0.914928,0.041711,180.000000,2
48,4.156674,4.424029,0.915398,0.888599,1892,153817,0.908078,0.046202,180.000000,2
49,4.157590,4.417926,0.914432,0.889954,1892,153817,0.907755,0.046496,180.000000,2
50,4.148072,4.419686,0.916919,0.894187,1892,153817,0.913308,0.043136,180.000000,2
