epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.882073,5.397461,0.709877,0.751722,753,603,0.758518,0.200698,365.000000,1
2,4.701333,5.248395,0.743614,0.799666,753,603,0.801292,0.180590,365.000000,1
3,4.614267,5.203664,0.757879,0.818717,753,603,0.819515,0.171830,365.000000,1
4,4.601671,5.193063,0.763756,0.829142,753,603,0.828667,0.168255,365.000000,1
5,4.555352,5.171182,0.767586,0.829373,753,603,0.831714,0.166449,365.000000,1
6,4.532527,5.158748,0.768765,0.830366,753,603,0.832560,0.165424,365.000000,1
7,4.512126,5.159578,0.769662,0.831693,753,603,0.833525,0.164947,365.000000,1
8,4.478355,5.156138,0.772776,0.834676,753,603,0.836936,0.163201,365.000000,1
9,4.466936,5.153699,0.773962,0.836159,753,603,0.838762,0.162207,365.000000,1
10,4.463660,5.161271,0.773245,0.834901,753,603,0.837594,0.162972,365.000000,1
11,4.453107,5.155205,0.773288,0.834880,753,603,0.837564,0.163146,365.000000,1
12,4.427536,5.157526,0.772376,0.834301,753,603,0.836829,0.162852,365.000000,1
13,4.421942,5.160094,0.772632,0.833559,753,603,0.836591,0.163602,365.000000,1
14,4.413277,5.158713,0.772999,0.831989,753,603,0.836183,0.163845,365.000000,1
15,4.398847,5.173673,0.772492,0.832862,753,603,0.836457,0.163585,365.000000,1
16,4.392481,5.160488,0.772273,0.832787,753,603,0.836781,0.162642,365.000000,1
17,4.380432,5.193818,0.772154,0.833413,753,603,0.836691,0.164365,365.000000,1
18,4.355723,5.187321,0.771024,0.831195,753,603,0.834901,0.165044,365.000000,1
19,4.352115,5.178975,0.773198,0.834007,753,603,0.837363,0.163451,365.000000,1
20,4.326949,5.184815,0.772461,0.833467,753,603,0.836933,0.164535,365.000000,1
21,4.341795,5.193817,0.770798,0.830915,753,603,0.834629,0.165312,365.000000,1
22,4.338545,5.197670,0.767167,0.827802,753,603,0.830786,0.166292,365.000000,1
23,4.324720,5.204143,0.771032,0.832020,753,603,0.835483,0.165840,365.000000,1
24,4.306397,5.198460,0.770931,0.831010,753,603,0.834708,0.165543,365.000000,1
25,4.297098,5.205770,0.771594,0.831827,753,603,0.835422,0.165473,365.000000,1
26,4.283316,5.223544,0.771501,0.831289,753,603,0.835148,0.167068,365.000000,1
27,4.278155,5.227305,0.769179,0.829886,753,603,0.832764,0.166923,365.000000,1
28,4.270703,5.222142,0.771210,0.830004,753,603,0.834629,0.167333,365.000000,1
29,4.263669,5.225735,0.770175,0.829252,753,603,0.833929,0.167001,365.000000,1
