epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.875009,5.364037,0.720147,0.764280,753,603,0.770036,0.196804,365.000000,1
2,4.701209,5.248432,0.748333,0.803988,753,603,0.806213,0.179856,365.000000,1
3,4.646791,5.214633,0.760143,0.821391,753,603,0.822445,0.172333,365.000000,1
4,4.615470,5.188858,0.766383,0.829906,753,603,0.830391,0.167719,365.000000,1
5,4.582355,5.171136,0.769867,0.830162,753,603,0.833342,0.166390,365.000000,1
6,4.558615,5.152891,0.772517,0.833173,753,603,0.836266,0.164969,365.000000,1
7,4.545116,5.151362,0.771930,0.834017,753,603,0.836216,0.164126,365.000000,1
8,4.552106,5.144022,0.774803,0.837333,753,603,0.839392,0.162823,365.000000,1
9,4.522500,5.144058,0.774831,0.835514,753,603,0.838969,0.163117,365.000000,1
10,4.514564,5.141659,0.775602,0.836593,753,603,0.840302,0.162479,365.000000,1
11,4.518694,5.140773,0.774599,0.836531,753,603,0.839488,0.162507,365.000000,1
12,4.501424,5.138582,0.775860,0.838583,753,603,0.841195,0.161699,365.000000,1
13,4.480777,5.135881,0.776406,0.837881,753,603,0.841572,0.161586,365.000000,1
14,4.492007,5.145056,0.775285,0.837268,753,603,0.840295,0.162357,365.000000,1
15,4.484594,5.143923,0.774695,0.836770,753,603,0.839601,0.162432,365.000000,1
16,4.469670,5.150606,0.775215,0.836369,753,603,0.840377,0.162167,365.000000,1
17,4.467089,5.150412,0.774277,0.837384,753,603,0.840630,0.161550,365.000000,1
18,4.449014,5.163975,0.774126,0.836015,753,603,0.839054,0.162876,365.000000,1
19,4.442968,5.151856,0.773275,0.835146,753,603,0.838342,0.163043,365.000000,1
20,4.433915,5.150525,0.774776,0.836694,753,603,0.839347,0.162453,365.000000,1
21,4.443724,5.160520,0.773649,0.833588,753,603,0.837495,0.163789,365.000000,1
22,4.417792,5.153593,0.771853,0.833189,753,603,0.835966,0.163997,365.000000,1
23,4.409026,5.155635,0.773304,0.835371,753,603,0.837955,0.162942,365.000000,1
24,4.408022,5.160471,0.774050,0.835622,753,603,0.838649,0.163197,365.000000,1
25,4.396281,5.157190,0.774676,0.836439,753,603,0.839156,0.162630,365.000000,1
26,4.411486,5.152028,0.774631,0.836834,753,603,0.839351,0.162288,365.000000,1
27,4.390956,5.168199,0.772910,0.835001,753,603,0.837283,0.163544,365.000000,1
28,4.393271,5.158180,0.773605,0.835914,753,603,0.838255,0.163386,365.000000,1
29,4.376683,5.176796,0.772191,0.834077,753,603,0.836810,0.163972,365.000000,1
30,4.376527,5.174141,0.773102,0.835826,753,603,0.837467,0.163919,365.000000,1
31,4.369095,5.165844,0.771610,0.832635,753,603,0.835601,0.164375,365.000000,1
32,4.365096,5.178092,0.771745,0.835480,753,603,0.836888,0.164302,365.000000,1
33,4.365135,5.193543,0.771589,0.834286,753,603,0.836086,0.165252,365.000000,1
