epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.552991,4.049780,0.542989,0.621200,38,211,0.616054,0.109532,15.000000,1
2,3.530837,4.050486,0.548730,0.608191,38,211,0.607900,0.109215,15.000000,1
3,3.241105,4.021483,0.584967,0.614543,38,211,0.627119,0.107720,15.000000,1
4,3.519932,4.014467,0.595648,0.651318,38,211,0.645234,0.106359,15.000000,1
5,3.419135,4.007599,0.613454,0.655305,38,211,0.652616,0.105951,15.000000,1
6,3.418507,4.013777,0.617736,0.645315,38,211,0.644004,0.105959,15.000000,1
7,3.358719,4.064587,0.602729,0.648212,38,211,0.642805,0.107367,15.000000,1
8,3.312394,4.077377,0.584078,0.626119,38,211,0.624329,0.107675,15.000000,1
9,3.269547,4.143529,0.576932,0.633984,38,211,0.627661,0.108656,15.000000,1
10,3.397205,4.081314,0.575845,0.612337,38,211,0.619606,0.108570,15.000000,1
11,3.107055,4.139045,0.581663,0.620807,38,211,0.618173,0.111787,15.000000,1
12,3.340347,4.186799,0.570125,0.619476,38,211,0.611717,0.112753,15.000000,1
13,3.199457,4.173041,0.577052,0.614052,38,211,0.620889,0.111842,15.000000,1
14,3.293618,4.186075,0.577996,0.601936,38,211,0.606508,0.113909,15.000000,1
15,3.233023,4.251257,0.558182,0.593648,38,211,0.601598,0.115621,15.000000,1
16,3.247758,4.216888,0.568841,0.597277,38,211,0.605065,0.113714,15.000000,1
17,3.286521,4.270790,0.544932,0.595779,38,211,0.591047,0.115030,15.000000,1
18,3.246197,4.169962,0.568632,0.586940,38,211,0.588359,0.114456,15.000000,1
19,3.138831,4.250831,0.575746,0.571668,38,211,0.586463,0.118069,15.000000,1
20,3.223593,4.266571,0.563802,0.586916,38,211,0.592712,0.116932,15.000000,1
21,3.160505,4.287962,0.535513,0.567301,38,211,0.576960,0.117437,15.000000,1
22,3.169285,4.300619,0.539344,0.549306,38,211,0.571119,0.118654,15.000000,1
23,3.087092,4.323765,0.544174,0.566883,38,211,0.580407,0.119700,15.000000,1
24,3.108429,4.329845,0.539070,0.559848,38,211,0.573570,0.120831,15.000000,1
25,3.075780,4.320089,0.549806,0.562637,38,211,0.584405,0.122220,15.000000,1
26,3.158814,4.215627,0.556447,0.563488,38,211,0.570182,0.119709,15.000000,1
