epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.851718,5.370088,0.714916,0.755460,753,603,0.762910,0.198336,365.000000,1
2,4.666662,5.245989,0.743303,0.794346,753,603,0.799198,0.181275,365.000000,1
3,4.603572,5.203375,0.758825,0.818721,753,603,0.819366,0.171721,365.000000,1
4,4.544883,5.180203,0.766022,0.826789,753,603,0.827976,0.168145,365.000000,1
5,4.509102,5.164950,0.768383,0.828559,753,603,0.830703,0.166366,365.000000,1
6,4.495361,5.159191,0.770772,0.832259,753,603,0.834010,0.164603,365.000000,1
7,4.470824,5.163350,0.770168,0.831641,753,603,0.833372,0.165121,365.000000,1
8,4.456629,5.156545,0.772692,0.834622,753,603,0.836744,0.163555,365.000000,1
9,4.455879,5.154190,0.772476,0.834250,753,603,0.835846,0.163727,365.000000,1
10,4.436768,5.172121,0.772973,0.833242,753,603,0.836099,0.164788,365.000000,1
11,4.422194,5.170380,0.772018,0.832182,753,603,0.835534,0.164208,365.000000,1
12,4.404121,5.165315,0.772895,0.833075,753,603,0.835816,0.164132,365.000000,1
13,4.410834,5.169381,0.774987,0.834359,753,603,0.838235,0.163540,365.000000,1
14,4.389508,5.178695,0.773131,0.833440,753,603,0.836392,0.164257,365.000000,1
15,4.387347,5.185693,0.773190,0.832162,753,603,0.836095,0.165071,365.000000,1
16,4.350293,5.182796,0.774246,0.833064,753,603,0.836975,0.165144,365.000000,1
17,4.336307,5.181915,0.773503,0.832554,753,603,0.836512,0.164937,365.000000,1
18,4.344830,5.198984,0.772212,0.830606,753,603,0.835527,0.166128,365.000000,1
19,4.322182,5.209705,0.773263,0.832317,753,603,0.837197,0.165969,365.000000,1
20,4.320335,5.209307,0.770910,0.830058,753,603,0.834368,0.166780,365.000000,1
21,4.329318,5.218595,0.769891,0.828423,753,603,0.832963,0.167942,365.000000,1
22,4.308542,5.214050,0.770752,0.829623,753,603,0.833941,0.167737,365.000000,1
23,4.306122,5.217062,0.770667,0.829906,753,603,0.834182,0.166914,365.000000,1
24,4.274953,5.228467,0.770535,0.829817,753,603,0.834265,0.167463,365.000000,1
25,4.264490,5.232350,0.770963,0.830026,753,603,0.834685,0.168083,365.000000,1
26,4.256089,5.226630,0.769021,0.828455,753,603,0.833004,0.168205,365.000000,1
27,4.261382,5.251541,0.770824,0.828827,753,603,0.834240,0.169159,365.000000,1
28,4.273597,5.216716,0.769433,0.829542,753,603,0.833136,0.167424,365.000000,1
29,4.235376,5.272222,0.770120,0.828646,753,603,0.832748,0.171205,365.000000,1
30,4.243399,5.271123,0.768385,0.827883,753,603,0.832001,0.170829,365.000000,1
31,4.243622,5.255023,0.767958,0.826797,753,603,0.830934,0.170031,365.000000,1
32,4.211028,5.276610,0.769383,0.828227,753,603,0.832626,0.171413,365.000000,1
33,4.209078,5.273195,0.769407,0.828293,753,603,0.832740,0.171049,365.000000,1
