epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,5.007018,4.619913,0.889844,0.962992,40,153817,0.978544,0.049314,180.000000,1
2,4.736093,4.522093,0.896797,0.965975,40,153817,0.981268,0.048289,180.000000,1
3,4.654417,4.483660,0.900228,0.974901,40,153817,0.985745,0.043408,180.000000,1
4,4.608398,4.461670,0.900603,0.962589,40,153817,0.981936,0.047797,180.000000,1
5,4.564944,4.444986,0.903346,0.959454,40,153817,0.980501,0.050812,180.000000,1
6,4.537995,4.447972,0.902185,0.964837,40,153817,0.981725,0.056156,180.000000,1
7,4.507810,4.423657,0.908032,0.968759,40,153817,0.984549,0.049396,180.000000,1
8,4.491216,4.429796,0.904885,0.970451,40,153817,0.984994,0.052815,180.000000,1
9,4.467581,4.420628,0.904927,0.968350,40,153817,0.983403,0.047629,180.000000,1
10,4.447850,4.419656,0.909095,0.970513,40,153817,0.984811,0.046582,180.000000,1
11,4.451596,4.429215,0.908724,0.963220,40,153817,0.982359,0.043594,180.000000,1
12,4.434907,4.426434,0.906157,0.960959,40,153817,0.981596,0.051971,180.000000,1
13,4.408028,4.423721,0.908743,0.959913,40,153817,0.981318,0.044047,180.000000,1
14,4.392510,4.433806,0.909646,0.956267,40,153817,0.979734,0.043422,180.000000,1
15,4.374689,4.427971,0.909602,0.957923,40,153817,0.980255,0.047875,180.000000,1
16,4.335077,4.444742,0.911183,0.959788,40,153817,0.980965,0.043132,180.000000,1
17,4.315540,4.437234,0.908671,0.962242,40,153817,0.981955,0.045097,180.000000,1
18,4.306159,4.445994,0.911741,0.959072,40,153817,0.980673,0.041679,180.000000,1
19,4.291132,4.444535,0.910597,0.957307,40,153817,0.980360,0.044502,180.000000,1
20,4.280589,4.451555,0.909488,0.959243,40,153817,0.981262,0.047512,180.000000,1
21,4.263720,4.449599,0.908749,0.951498,40,153817,0.978346,0.049860,180.000000,1
22,4.245695,4.457656,0.910575,0.950484,40,153817,0.977638,0.049702,180.000000,1
23,4.231506,4.459357,0.907847,0.949842,40,153817,0.977129,0.049207,180.000000,1
24,4.229899,4.473877,0.910281,0.953836,40,153817,0.978491,0.041884,180.000000,1
25,4.212896,4.483453,0.907794,0.950033,40,153817,0.976970,0.051631,180.000000,1
26,4.197232,4.484575,0.909409,0.950396,40,153817,0.977506,0.045565,180.000000,1
27,4.181526,4.504721,0.910821,0.951794,40,153817,0.977569,0.044173,180.000000,1
28,4.177274,4.497566,0.908402,0.953736,40,153817,0.978465,0.047892,180.000000,1
29,4.164701,4.507813,0.911331,0.950385,40,153817,0.977332,0.044132,180.000000,1
30,4.145919,4.495972,0.910395,0.947471,40,153817,0.976555,0.047534,180.000000,1
31,4.141336,4.517536,0.910382,0.948467,40,153817,0.976565,0.042367,180.000000,1
32,4.120422,4.527367,0.909451,0.947518,40,153817,0.976439,0.046737,180.000000,1
33,4.133475,4.518862,0.906912,0.952223,40,153817,0.977167,0.049588,180.000000,1
34,4.110252,4.526197,0.910060,0.946748,40,153817,0.975969,0.042894,180.000000,1
35,4.100928,4.531911,0.910740,0.949741,40,153817,0.977262,0.045205,180.000000,1
36,4.097830,4.535235,0.910255,0.949680,40,153817,0.976681,0.046647,180.000000,1
37,4.092882,4.537563,0.909371,0.952317,40,153817,0.977287,0.046902,180.000000,1
38,4.075855,4.556699,0.909691,0.949801,40,153817,0.977166,0.049655,180.000000,1
