epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.462193,4.065060,0.554801,0.521535,38,211,0.582785,0.109986,15.000000,1
2,3.310457,4.060718,0.571080,0.542534,38,211,0.589359,0.109542,15.000000,1
3,3.414205,4.039865,0.578864,0.599244,38,211,0.620747,0.108133,15.000000,1
4,3.347813,4.037933,0.599546,0.608112,38,211,0.635663,0.107632,15.000000,1
5,3.427525,4.025898,0.608811,0.637054,38,211,0.644820,0.107038,15.000000,1
6,3.312475,4.040594,0.615430,0.622304,38,211,0.644770,0.108282,15.000000,1
7,3.183820,4.060159,0.608789,0.607506,38,211,0.625695,0.108640,15.000000,1
8,3.242018,4.079167,0.610040,0.587299,38,211,0.628646,0.109215,15.000000,1
9,3.346753,4.053357,0.628241,0.609534,38,211,0.635773,0.108013,15.000000,1
10,3.240871,4.046182,0.639153,0.589429,38,211,0.630855,0.108958,15.000000,1
11,3.193175,4.084390,0.621951,0.603714,38,211,0.616810,0.110745,15.000000,1
12,3.243494,4.063254,0.640734,0.606252,38,211,0.627945,0.110431,15.000000,1
13,3.203445,4.148090,0.619931,0.590122,38,211,0.611545,0.113966,15.000000,1
14,3.223300,4.145274,0.619218,0.586753,38,211,0.613811,0.113805,15.000000,1
15,3.248867,4.118699,0.642776,0.615325,38,211,0.627877,0.114750,15.000000,1
16,3.170632,4.147325,0.606966,0.565534,38,211,0.598570,0.115455,15.000000,1
17,3.070552,4.151457,0.632127,0.610203,38,211,0.615690,0.117176,15.000000,1
18,3.207804,4.163652,0.622028,0.596271,38,211,0.615377,0.116271,15.000000,1
19,3.100935,4.167266,0.621819,0.611562,38,211,0.607485,0.118151,15.000000,1
20,2.904938,4.270651,0.607625,0.565656,38,211,0.596301,0.119971,15.000000,1
21,3.119001,4.201320,0.626166,0.593381,38,211,0.595780,0.120675,15.000000,1
22,2.931627,4.246787,0.603465,0.589324,38,211,0.600088,0.121003,15.000000,1
23,3.076706,4.297120,0.584605,0.563635,38,211,0.578465,0.122531,15.000000,1
24,3.062368,4.283953,0.592641,0.579887,38,211,0.580894,0.122855,15.000000,1
25,3.021357,4.263764,0.603552,0.599698,38,211,0.596708,0.122620,15.000000,1
26,3.179676,4.322311,0.589402,0.576572,38,211,0.575556,0.123802,15.000000,1
27,2.967944,4.329933,0.566591,0.519908,38,211,0.545882,0.123824,15.000000,1
28,3.038856,4.375542,0.570872,0.547876,38,211,0.565485,0.128210,15.000000,1
29,2.856742,4.386715,0.570916,0.551698,38,211,0.554380,0.127582,15.000000,1
30,2.911867,4.373426,0.600160,0.572707,38,211,0.580351,0.129756,15.000000,1
31,2.826947,4.420934,0.581937,0.565135,38,211,0.570714,0.131107,15.000000,1
32,3.026214,4.425182,0.584221,0.554135,38,211,0.568180,0.132288,15.000000,1
33,2.920876,4.469316,0.575043,0.535112,38,211,0.545642,0.133342,15.000000,1
34,2.891108,4.440336,0.577151,0.567359,38,211,0.566766,0.132141,15.000000,1
35,2.921247,4.458848,0.567041,0.545405,38,211,0.544729,0.133171,15.000000,1
