epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.874198,5.387058,0.712477,0.755397,753,603,0.759348,0.200953,365.000000,1
2,4.738168,5.275211,0.743751,0.801320,753,603,0.801144,0.182742,365.000000,1
3,4.660736,5.222354,0.756798,0.821010,753,603,0.819513,0.172754,365.000000,1
4,4.640053,5.191849,0.764459,0.829702,753,603,0.828128,0.168553,365.000000,1
5,4.621966,5.187126,0.766668,0.826743,753,603,0.828946,0.168764,365.000000,1
6,4.585260,5.181555,0.766581,0.828748,753,603,0.829222,0.167299,365.000000,1
7,4.565487,5.165151,0.770684,0.832363,753,603,0.833236,0.165199,365.000000,1
8,4.555816,5.165068,0.769333,0.831808,753,603,0.832197,0.165160,365.000000,1
9,4.552991,5.167381,0.769251,0.830396,753,603,0.831468,0.165833,365.000000,1
10,4.534316,5.168759,0.770046,0.831525,753,603,0.832871,0.165011,365.000000,1
11,4.538302,5.162349,0.770763,0.830113,753,603,0.832141,0.165211,365.000000,1
12,4.523740,5.151604,0.771774,0.832285,753,603,0.834254,0.164267,365.000000,1
13,4.512292,5.155867,0.771830,0.832275,753,603,0.834264,0.163920,365.000000,1
14,4.505782,5.167426,0.769027,0.830399,753,603,0.831373,0.164776,365.000000,1
15,4.490710,5.167009,0.770185,0.831014,753,603,0.832271,0.164411,365.000000,1
16,4.478079,5.165574,0.770297,0.830711,753,603,0.832673,0.164040,365.000000,1
17,4.479867,5.161812,0.770349,0.831003,753,603,0.832580,0.164361,365.000000,1
18,4.472143,5.165933,0.769491,0.829531,753,603,0.830743,0.164918,365.000000,1
19,4.457471,5.169196,0.769813,0.828974,753,603,0.830726,0.165257,365.000000,1
20,4.460493,5.164681,0.768930,0.827568,753,603,0.829930,0.165173,365.000000,1
21,4.446057,5.168233,0.768558,0.827837,753,603,0.829743,0.165874,365.000000,1
22,4.444081,5.185431,0.767268,0.825918,753,603,0.827938,0.166824,365.000000,1
23,4.428898,5.185594,0.767834,0.825932,753,603,0.828073,0.166621,365.000000,1
24,4.427844,5.177680,0.767684,0.826432,753,603,0.828265,0.166113,365.000000,1
25,4.415655,5.186260,0.765444,0.822863,753,603,0.825357,0.167927,365.000000,1
26,4.407629,5.189198,0.764492,0.822635,753,603,0.824461,0.168330,365.000000,1
27,4.413637,5.201122,0.766354,0.823644,753,603,0.826168,0.168167,365.000000,1
28,4.403459,5.192776,0.764373,0.823251,753,603,0.823852,0.168616,365.000000,1
29,4.393614,5.187739,0.765257,0.823738,753,603,0.824781,0.168008,365.000000,1
30,4.399457,5.218158,0.764547,0.820329,753,603,0.823733,0.170215,365.000000,1
31,4.374443,5.197559,0.761595,0.819079,753,603,0.820989,0.169995,365.000000,1
32,4.365451,5.205941,0.763427,0.822016,753,603,0.823460,0.169610,365.000000,1
