epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.913136,4.566996,0.894576,0.968619,40,153817,0.981656,0.049692,180.000000,1
2,4.681420,4.478452,0.894382,0.977210,40,153817,0.986492,0.053204,180.000000,1
3,4.614807,4.445774,0.906026,0.986207,40,153817,0.990129,0.044465,180.000000,1
4,4.566535,4.417837,0.909103,0.967148,40,153817,0.983535,0.048784,180.000000,1
5,4.531029,4.399632,0.908119,0.972423,40,153817,0.985693,0.047199,180.000000,1
6,4.516652,4.397020,0.906840,0.964152,40,153817,0.982767,0.055342,180.000000,1
7,4.497031,4.376950,0.909401,0.967293,40,153817,0.984300,0.049313,180.000000,1
8,4.475480,4.378208,0.905749,0.971163,40,153817,0.985993,0.050356,180.000000,1
9,4.457407,4.374323,0.910785,0.963746,40,153817,0.982758,0.047034,180.000000,1
10,4.446418,4.374340,0.913008,0.959627,40,153817,0.981937,0.046118,180.000000,1
11,4.424713,4.369170,0.912155,0.963486,40,153817,0.982568,0.044734,180.000000,1
12,4.410671,4.367366,0.911264,0.962647,40,153817,0.982365,0.048423,180.000000,1
13,4.406713,4.386686,0.913412,0.959764,40,153817,0.981428,0.041377,180.000000,1
14,4.389112,4.358058,0.913675,0.964795,40,153817,0.983711,0.048368,180.000000,1
15,4.380625,4.356454,0.910870,0.967319,40,153817,0.984274,0.046846,180.000000,1
16,4.363776,4.366197,0.913170,0.966984,40,153817,0.984058,0.043266,180.000000,1
17,4.365335,4.370841,0.911711,0.966115,40,153817,0.983758,0.049549,180.000000,1
18,4.347688,4.365866,0.915324,0.971320,40,153817,0.985720,0.041832,180.000000,1
19,4.340413,4.372564,0.912992,0.970418,40,153817,0.984931,0.045522,180.000000,1
20,4.322968,4.379121,0.915324,0.964171,40,153817,0.982830,0.044665,180.000000,1
21,4.317736,4.366771,0.914591,0.966757,40,153817,0.983979,0.046251,180.000000,1
22,4.308689,4.383146,0.916451,0.957942,40,153817,0.980928,0.042575,180.000000,1
23,4.298788,4.365679,0.914339,0.962574,40,153817,0.982707,0.043635,180.000000,1
24,4.290521,4.369294,0.914636,0.966583,40,153817,0.984021,0.045012,180.000000,1
25,4.280784,4.375550,0.913740,0.967442,40,153817,0.984075,0.044687,180.000000,1
26,4.278640,4.383332,0.913424,0.959641,40,153817,0.981409,0.049346,180.000000,1
27,4.272953,4.388183,0.913525,0.967396,40,153817,0.983965,0.048019,180.000000,1
28,4.263456,4.388785,0.911975,0.963437,40,153817,0.982699,0.051388,180.000000,1
29,4.258983,4.389123,0.915101,0.967783,40,153817,0.983827,0.041413,180.000000,1
30,4.254945,4.392971,0.916041,0.970974,40,153817,0.984965,0.045631,180.000000,1
31,4.242187,4.372727,0.913731,0.969962,40,153817,0.985333,0.048575,180.000000,1
32,4.237103,4.396286,0.913594,0.973603,40,153817,0.986183,0.046915,180.000000,1
33,4.243320,4.391071,0.915471,0.971284,40,153817,0.985535,0.045906,180.000000,1
34,4.229526,4.386797,0.916175,0.969434,40,153817,0.984648,0.044103,180.000000,1
35,4.221163,4.383493,0.916656,0.974233,40,153817,0.986870,0.041888,180.000000,1
36,4.210948,4.401152,0.915199,0.967541,40,153817,0.984319,0.044911,180.000000,1
37,4.211378,4.394769,0.917499,0.973301,40,153817,0.986357,0.045013,180.000000,1
38,4.202825,4.404626,0.915791,0.974459,40,153817,0.986731,0.042996,180.000000,1
39,4.203253,4.401375,0.914609,0.975775,40,153817,0.987267,0.046699,180.000000,1
40,4.193715,4.418348,0.914303,0.968209,40,153817,0.984333,0.047250,180.000000,1
41,4.189863,4.400269,0.915873,0.972312,40,153817,0.985853,0.045905,180.000000,1
42,4.180477,4.419837,0.915373,0.970730,40,153817,0.985295,0.042141,180.000000,1
43,4.178000,4.418887,0.914226,0.968374,40,153817,0.984019,0.045560,180.000000,1
44,4.171903,4.431421,0.913424,0.968674,40,153817,0.984145,0.047216,180.000000,1
45,4.170414,4.427351,0.915621,0.972202,40,153817,0.985689,0.046685,180.000000,1
46,4.163321,4.422164,0.916005,0.974274,40,153817,0.986471,0.047625,180.000000,1
47,4.165417,4.424557,0.917290,0.975868,40,153817,0.986883,0.041982,180.000000,1
48,4.165352,4.430056,0.915284,0.972837,40,153817,0.986027,0.043698,180.000000,1
49,4.164550,4.415262,0.915881,0.975157,40,153817,0.986263,0.044479,180.000000,1
50,4.159091,4.421717,0.915950,0.967325,40,153817,0.983931,0.044856,180.000000,1
51,4.140590,4.431007,0.915631,0.962894,40,153817,0.982221,0.045885,180.000000,1
52,4.142504,4.442482,0.916010,0.967264,40,153817,0.984159,0.046308,180.000000,1
53,4.144282,4.431431,0.916624,0.966028,40,153817,0.983848,0.041764,180.000000,1
54,4.135891,4.429906,0.916168,0.974384,40,153817,0.986876,0.045867,180.000000,1
55,4.131604,4.439594,0.914615,0.962267,40,153817,0.982196,0.052570,180.000000,1
56,4.139987,4.440405,0.915151,0.962261,40,153817,0.982355,0.043079,180.000000,1
57,4.134101,4.438668,0.917487,0.964595,40,153817,0.982766,0.042586,180.000000,1
