epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.916334,4.551733,0.889598,0.978416,40,153817,0.985502,0.055648,180.000000,1
2,4.682205,4.482293,0.898574,0.987080,40,153817,0.989402,0.046041,180.000000,1
3,4.615196,4.431563,0.907179,0.988057,40,153817,0.990460,0.045861,180.000000,1
4,4.574097,4.423536,0.906631,0.981024,40,153817,0.988101,0.052239,180.000000,1
5,4.536384,4.406661,0.909144,0.973610,40,153817,0.986193,0.048307,180.000000,1
6,4.515387,4.388433,0.908415,0.974919,40,153817,0.987133,0.051282,180.000000,1
7,4.491407,4.373812,0.909756,0.975054,40,153817,0.987292,0.053349,180.000000,1
8,4.468607,4.365983,0.911823,0.982777,40,153817,0.990370,0.044538,180.000000,1
9,4.451748,4.362862,0.910757,0.977137,40,153817,0.988156,0.049763,180.000000,1
10,4.446897,4.370384,0.911770,0.975684,40,153817,0.987814,0.050504,180.000000,1
11,4.424480,4.365213,0.914267,0.970387,40,153817,0.985917,0.045843,180.000000,1
12,4.407946,4.365834,0.913396,0.969382,40,153817,0.985161,0.047421,180.000000,1
13,4.396571,4.359475,0.914711,0.962546,40,153817,0.982895,0.043580,180.000000,1
14,4.382430,4.362979,0.915702,0.965686,40,153817,0.984223,0.046439,180.000000,1
15,4.375164,4.361098,0.914640,0.962606,40,153817,0.982789,0.043017,180.000000,1
16,4.360109,4.361818,0.916686,0.961065,40,153817,0.982437,0.041933,180.000000,1
17,4.356389,4.355221,0.914458,0.964492,40,153817,0.983994,0.044351,180.000000,1
18,4.348511,4.363664,0.916706,0.965938,40,153817,0.984250,0.043333,180.000000,1
19,4.335767,4.356478,0.913647,0.970066,40,153817,0.985969,0.047163,180.000000,1
20,4.320094,4.370669,0.910001,0.966281,40,153817,0.984268,0.052923,180.000000,1
21,4.312313,4.371577,0.913071,0.964306,40,153817,0.983137,0.047099,180.000000,1
22,4.311288,4.378116,0.913889,0.959871,40,153817,0.981083,0.043174,180.000000,1
23,4.298136,4.392242,0.915403,0.963144,40,153817,0.982405,0.043071,180.000000,1
24,4.291514,4.383814,0.916296,0.959194,40,153817,0.980811,0.044235,180.000000,1
25,4.281520,4.375949,0.914618,0.963285,40,153817,0.982119,0.044173,180.000000,1
26,4.274997,4.388186,0.914346,0.965151,40,153817,0.982556,0.043169,180.000000,1
27,4.268827,4.385232,0.913478,0.972510,40,153817,0.985318,0.044831,180.000000,1
28,4.267690,4.380722,0.916204,0.962494,40,153817,0.981891,0.043906,180.000000,1
29,4.253237,4.398511,0.917398,0.966208,40,153817,0.982936,0.041470,180.000000,1
30,4.247724,4.389521,0.914719,0.971446,40,153817,0.985006,0.044654,180.000000,1
31,4.245116,4.388851,0.916442,0.968271,40,153817,0.983678,0.044355,180.000000,1
32,4.241107,4.402777,0.914542,0.965929,40,153817,0.982724,0.047517,180.000000,1
33,4.229691,4.405871,0.914234,0.971828,40,153817,0.984797,0.050085,180.000000,1
34,4.219694,4.396243,0.914045,0.972264,40,153817,0.985048,0.048412,180.000000,1
35,4.219391,4.404173,0.915428,0.971988,40,153817,0.984678,0.045364,180.000000,1
36,4.218563,4.408125,0.916028,0.972123,40,153817,0.984949,0.043019,180.000000,1
37,4.217144,4.403788,0.916839,0.970706,40,153817,0.984228,0.046498,180.000000,1
38,4.207208,4.400171,0.916810,0.971974,40,153817,0.984717,0.042827,180.000000,1
39,4.198917,4.408557,0.915259,0.964957,40,153817,0.982521,0.046120,180.000000,1
40,4.200143,4.405600,0.915152,0.969654,40,153817,0.984336,0.047020,180.000000,1
41,4.191995,4.404816,0.916249,0.971065,40,153817,0.984867,0.043811,180.000000,1
42,4.187700,4.416880,0.912391,0.967898,40,153817,0.983482,0.047595,180.000000,1
43,4.185349,4.421149,0.916182,0.974614,40,153817,0.985776,0.044638,180.000000,1
44,4.174011,4.423208,0.917240,0.971291,40,153817,0.984756,0.041402,180.000000,1
45,4.175144,4.417515,0.914840,0.971967,40,153817,0.984442,0.045090,180.000000,1
46,4.169113,4.424956,0.914895,0.973931,40,153817,0.984973,0.048245,180.000000,1
47,4.170396,4.414804,0.913591,0.972324,40,153817,0.984787,0.047986,180.000000,1
48,4.154427,4.435350,0.915350,0.971488,40,153817,0.984400,0.045076,180.000000,1
49,4.160020,4.432538,0.913707,0.971716,40,153817,0.984209,0.049815,180.000000,1
