epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,1.539643,2.518949,0.747395,0.673164,16,65,0.647927,0.138462,15.000000,1
2,1.553620,2.432961,0.769498,0.651662,16,65,0.659502,0.134798,15.000000,1
3,1.389055,2.409336,0.780234,0.673477,16,65,0.684651,0.133179,15.000000,1
4,1.336252,2.362080,0.779602,0.674393,16,65,0.681320,0.134194,15.000000,1
5,1.209028,2.330586,0.786865,0.689501,16,65,0.705133,0.132553,15.000000,1
6,1.333258,2.302445,0.792548,0.700127,16,65,0.709372,0.131586,15.000000,1
7,1.236940,2.334385,0.776760,0.690478,16,65,0.699090,0.136522,15.000000,1
8,1.123334,2.303459,0.771392,0.685717,16,65,0.703082,0.133719,15.000000,1
9,1.176277,2.285193,0.775497,0.688919,16,65,0.708810,0.133584,15.000000,1
10,1.271253,2.299826,0.766340,0.700385,16,65,0.730722,0.130607,15.000000,1
11,1.092991,2.275515,0.776445,0.693154,16,65,0.731731,0.129807,15.000000,1
12,1.015001,2.319278,0.760657,0.691392,16,65,0.741332,0.131046,15.000000,1
13,1.075062,2.322869,0.760025,0.687487,16,65,0.722779,0.136307,15.000000,1
14,1.114548,2.344393,0.754342,0.680530,16,65,0.716664,0.139541,15.000000,1
15,1.039303,2.336619,0.758131,0.683738,16,65,0.726683,0.138754,15.000000,1
16,0.958843,2.377900,0.743290,0.662796,16,65,0.710709,0.140394,15.000000,1
