epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.677894,4.033909,0.601763,0.692229,38,211,0.628442,0.108980,15.000000,1
2,3.544550,4.037653,0.583332,0.683222,38,211,0.623829,0.108409,15.000000,1
3,3.520459,4.045844,0.590225,0.661789,38,211,0.630751,0.108099,15.000000,1
4,3.395156,4.039734,0.610589,0.675878,38,211,0.639803,0.106960,15.000000,1
5,3.418479,4.099003,0.593870,0.677478,38,211,0.637426,0.108312,15.000000,1
6,3.448840,4.057521,0.618702,0.682048,38,211,0.656093,0.105619,15.000000,1
7,3.297956,4.116236,0.602103,0.673183,38,211,0.656143,0.106783,15.000000,1
8,3.245927,4.100515,0.592267,0.651808,38,211,0.653796,0.105399,15.000000,1
9,3.387868,4.165143,0.585516,0.664126,38,211,0.633876,0.107921,15.000000,1
10,3.182762,4.112870,0.611171,0.655475,38,211,0.646377,0.106441,15.000000,1
11,3.250409,4.208346,0.594155,0.648374,38,211,0.650555,0.108187,15.000000,1
12,3.177275,4.160001,0.601686,0.645813,38,211,0.639697,0.106844,15.000000,1
13,3.265083,4.226854,0.570993,0.650753,38,211,0.634454,0.108526,15.000000,1
14,3.198858,4.198022,0.590588,0.633611,38,211,0.639369,0.107902,15.000000,1
15,3.215468,4.302417,0.567107,0.621662,38,211,0.617719,0.111269,15.000000,1
16,3.224780,4.223193,0.575790,0.629805,38,211,0.623492,0.109044,15.000000,1
17,3.231705,4.237886,0.583145,0.623848,38,211,0.619949,0.109998,15.000000,1
18,3.111480,4.288078,0.591345,0.633488,38,211,0.630811,0.109366,15.000000,1
19,3.067968,4.351599,0.576657,0.627752,38,211,0.629198,0.109473,15.000000,1
20,3.230931,4.327989,0.558742,0.620743,38,211,0.619830,0.110751,15.000000,1
21,3.064546,4.354459,0.572925,0.629282,38,211,0.624566,0.111146,15.000000,1
22,3.168310,4.371945,0.557863,0.629385,38,211,0.612255,0.112461,15.000000,1
23,2.957335,4.328374,0.594430,0.634616,38,211,0.622467,0.110147,15.000000,1
24,3.092395,4.346608,0.575768,0.610541,38,211,0.618592,0.110279,15.000000,1
25,2.995747,4.378219,0.572376,0.620805,38,211,0.613284,0.111118,15.000000,1
26,3.021011,4.470661,0.555920,0.612360,38,211,0.601462,0.114177,15.000000,1
27,3.148893,4.475617,0.542703,0.607758,38,211,0.591083,0.114693,15.000000,1
28,3.128997,4.409179,0.572551,0.604612,38,211,0.587304,0.115584,15.000000,1
29,3.061035,4.461370,0.567107,0.623902,38,211,0.601802,0.115946,15.000000,1
30,3.034585,4.461274,0.581839,0.629071,38,211,0.616178,0.115674,15.000000,1
31,3.016053,4.452768,0.553033,0.593183,38,211,0.590976,0.115298,15.000000,1
32,3.049965,4.485366,0.568018,0.619742,38,211,0.605971,0.114874,15.000000,1
33,2.988002,4.529203,0.575526,0.599297,38,211,0.592665,0.116512,15.000000,1
34,3.022658,4.490395,0.586789,0.632733,38,211,0.619735,0.114165,15.000000,1
35,2.949844,4.524392,0.572815,0.620596,38,211,0.597107,0.116608,15.000000,1
36,2.846414,4.594974,0.572760,0.631084,38,211,0.610788,0.116479,15.000000,1
