epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,1.364268,2.504063,0.664983,0.554186,16,65,0.655100,0.132006,15.000000,1
2,1.314954,2.431289,0.727818,0.634265,16,65,0.662744,0.132010,15.000000,1
3,1.424023,2.397540,0.738554,0.637783,16,65,0.663645,0.131599,15.000000,1
4,1.243123,2.373252,0.733502,0.638235,16,65,0.680168,0.127861,15.000000,1
5,1.379458,2.355575,0.737607,0.655872,16,65,0.685652,0.127509,15.000000,1
6,1.276340,2.345616,0.737922,0.649215,16,65,0.690697,0.126849,15.000000,1
7,1.241768,2.325647,0.743606,0.668705,16,65,0.690041,0.126769,15.000000,1
8,1.164880,2.330074,0.744553,0.662548,16,65,0.696055,0.127674,15.000000,1
9,1.195384,2.315013,0.748342,0.660030,16,65,0.711014,0.126156,15.000000,1
10,1.188664,2.326332,0.742974,0.654968,16,65,0.708070,0.129364,15.000000,1
11,1.215328,2.313767,0.748027,0.657171,16,65,0.714761,0.130046,15.000000,1
12,1.106217,2.319044,0.750553,0.661552,16,65,0.721480,0.130362,15.000000,1
13,1.030930,2.341515,0.737922,0.653513,16,65,0.713685,0.132830,15.000000,1
14,1.048650,2.341380,0.736659,0.660401,16,65,0.722015,0.132613,15.000000,1
15,1.015501,2.364847,0.720240,0.652996,16,65,0.712271,0.131864,15.000000,1
16,1.043892,2.349522,0.724976,0.661200,16,65,0.722932,0.128853,15.000000,1
17,1.001129,2.390260,0.726239,0.650842,16,65,0.711805,0.135563,15.000000,1
18,0.962821,2.440089,0.725608,0.649823,16,65,0.709906,0.137029,15.000000,1
19,0.841796,2.433659,0.718661,0.658299,16,65,0.717362,0.134419,15.000000,1
20,0.943333,2.492213,0.696243,0.643260,16,65,0.706428,0.138429,15.000000,1
21,0.906724,2.507100,0.705399,0.632350,16,65,0.704440,0.141138,15.000000,1
22,0.836413,2.508659,0.704136,0.636522,16,65,0.708015,0.137625,15.000000,1
