epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.916334,4.551733,0.889598,0.866028,1892,153817,0.884996,0.055648,180.000000,2
2,4.682205,4.482293,0.898574,0.879128,1892,153817,0.894818,0.046041,180.000000,2
3,4.615196,4.431563,0.907179,0.886061,1892,153817,0.899901,0.045861,180.000000,2
4,4.574097,4.423536,0.906631,0.889068,1892,153817,0.901958,0.052239,180.000000,2
5,4.536384,4.406661,0.909144,0.886582,1892,153817,0.902541,0.048307,180.000000,2
6,4.515387,4.388433,0.908415,0.884081,1892,153817,0.901929,0.051282,180.000000,2
7,4.491407,4.373812,0.909756,0.889956,1892,153817,0.905176,0.053349,180.000000,2
8,4.468607,4.365983,0.911823,0.893121,1892,153817,0.906683,0.044538,180.000000,2
9,4.451748,4.362862,0.910757,0.895461,1892,153817,0.908283,0.049763,180.000000,2
10,4.446897,4.370384,0.911770,0.892229,1892,153817,0.906945,0.050504,180.000000,2
11,4.424480,4.365213,0.914267,0.893506,1892,153817,0.908057,0.045843,180.000000,2
12,4.407946,4.365834,0.913396,0.895081,1892,153817,0.910033,0.047421,180.000000,2
13,4.396571,4.359475,0.914711,0.893452,1892,153817,0.907944,0.043580,180.000000,2
14,4.382430,4.362979,0.915702,0.891014,1892,153817,0.906719,0.046439,180.000000,2
15,4.375164,4.361098,0.914640,0.901350,1892,153817,0.913695,0.043017,180.000000,2
16,4.360109,4.361818,0.916686,0.904250,1892,153817,0.914822,0.041933,180.000000,2
17,4.356389,4.355221,0.914458,0.892040,1892,153817,0.908042,0.044351,180.000000,2
18,4.348511,4.363664,0.916706,0.896215,1892,153817,0.912485,0.043333,180.000000,2
19,4.335767,4.356478,0.913647,0.895095,1892,153817,0.911124,0.047163,180.000000,2
20,4.320094,4.370669,0.910001,0.881101,1892,153817,0.899413,0.052923,180.000000,2
21,4.312313,4.371577,0.913071,0.890380,1892,153817,0.907590,0.047099,180.000000,2
22,4.311288,4.378116,0.913889,0.891736,1892,153817,0.908706,0.043174,180.000000,2
23,4.298136,4.392242,0.915403,0.894911,1892,153817,0.909962,0.043071,180.000000,2
24,4.291514,4.383814,0.916296,0.898684,1892,153817,0.912516,0.044235,180.000000,2
25,4.281520,4.375949,0.914618,0.897133,1892,153817,0.911788,0.044173,180.000000,2
26,4.274997,4.388186,0.914346,0.896154,1892,153817,0.911793,0.043169,180.000000,2
27,4.268827,4.385232,0.913478,0.894885,1892,153817,0.909473,0.044831,180.000000,2
28,4.267690,4.380722,0.916204,0.897666,1892,153817,0.912902,0.043906,180.000000,2
29,4.253237,4.398511,0.917398,0.897400,1892,153817,0.913772,0.041470,180.000000,2
30,4.247724,4.389521,0.914719,0.894951,1892,153817,0.910804,0.044654,180.000000,2
31,4.245116,4.388851,0.916442,0.897566,1892,153817,0.912455,0.044355,180.000000,2
32,4.241107,4.402777,0.914542,0.885617,1892,153817,0.905276,0.047517,180.000000,2
33,4.229691,4.405871,0.914234,0.888559,1892,153817,0.905903,0.050085,180.000000,2
34,4.219694,4.396243,0.914045,0.893559,1892,153817,0.909434,0.048412,180.000000,2
35,4.219391,4.404173,0.915428,0.893421,1892,153817,0.911118,0.045364,180.000000,2
36,4.218563,4.408125,0.916028,0.899303,1892,153817,0.914863,0.043019,180.000000,2
37,4.217144,4.403788,0.916839,0.896126,1892,153817,0.912199,0.046498,180.000000,2
38,4.207208,4.400171,0.916810,0.895210,1892,153817,0.911870,0.042827,180.000000,2
39,4.198917,4.408557,0.915259,0.895470,1892,153817,0.912374,0.046120,180.000000,2
40,4.200143,4.405600,0.915152,0.893185,1892,153817,0.909365,0.047020,180.000000,2
41,4.191995,4.404816,0.916249,0.896949,1892,153817,0.911929,0.043811,180.000000,2
42,4.187700,4.416880,0.912391,0.890204,1892,153817,0.906740,0.047595,180.000000,2
43,4.185349,4.421149,0.916182,0.895855,1892,153817,0.911001,0.044638,180.000000,2
44,4.174011,4.423208,0.917240,0.898879,1892,153817,0.913626,0.041402,180.000000,2
45,4.175144,4.417515,0.914840,0.894235,1892,153817,0.910277,0.045090,180.000000,2
46,4.169113,4.424956,0.914895,0.887404,1892,153817,0.906222,0.048245,180.000000,2
47,4.170396,4.414804,0.913591,0.886795,1892,153817,0.905693,0.047986,180.000000,2
48,4.154427,4.435350,0.915350,0.896957,1892,153817,0.911642,0.045076,180.000000,2
49,4.160020,4.432538,0.913707,0.884818,1892,153817,0.904589,0.049815,180.000000,2
