epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.241631,4.721636,0.527466,0.592829,38,211,0.598314,0.109389,15.000000,1
2,4.154197,4.722018,0.543713,0.625975,38,211,0.620588,0.107637,15.000000,1
3,4.089254,4.724899,0.566437,0.620671,38,211,0.631492,0.104929,15.000000,1
4,4.154727,4.782909,0.559312,0.608164,38,211,0.616572,0.107152,15.000000,1
5,4.084971,4.753194,0.586317,0.608464,38,211,0.629862,0.106054,15.000000,1
6,4.032003,4.743546,0.595835,0.641675,38,211,0.638943,0.106012,15.000000,1
7,3.998861,4.763316,0.586581,0.607732,38,211,0.632036,0.106050,15.000000,1
8,4.012445,4.805467,0.593036,0.603627,38,211,0.622145,0.107381,15.000000,1
9,3.959490,4.805338,0.595242,0.612432,38,211,0.629910,0.107102,15.000000,1
10,4.007194,4.801783,0.606736,0.603558,38,211,0.618711,0.107151,15.000000,1
11,4.000500,4.927011,0.562430,0.580213,38,211,0.593204,0.111162,15.000000,1
12,3.957487,4.803933,0.611500,0.596743,38,211,0.610739,0.107932,15.000000,1
13,3.948536,4.866074,0.603695,0.601974,38,211,0.613273,0.108668,15.000000,1
14,3.952952,4.886591,0.603750,0.584117,38,211,0.613417,0.109821,15.000000,1
15,3.916369,4.868648,0.622324,0.610359,38,211,0.622976,0.109098,15.000000,1
16,3.994275,4.887934,0.611533,0.591913,38,211,0.616953,0.109968,15.000000,1
17,3.950819,4.948669,0.587920,0.593121,38,211,0.604242,0.110978,15.000000,1
18,3.871222,4.952389,0.609700,0.595451,38,211,0.612948,0.111939,15.000000,1
19,3.949592,4.917721,0.598887,0.569963,38,211,0.595845,0.112940,15.000000,1
20,3.833698,4.975500,0.589325,0.573337,38,211,0.597508,0.113186,15.000000,1
21,3.836121,5.004254,0.588348,0.559711,38,211,0.576165,0.115547,15.000000,1
22,3.855013,5.005727,0.586866,0.589810,38,211,0.601514,0.113093,15.000000,1
23,3.846671,5.037740,0.578293,0.566492,38,211,0.592640,0.115225,15.000000,1
24,3.840819,5.065546,0.587536,0.569861,38,211,0.600334,0.116296,15.000000,1
25,3.853413,5.053172,0.571948,0.569242,38,211,0.585884,0.118094,15.000000,1
26,3.749557,5.116936,0.588392,0.562425,38,211,0.593138,0.118697,15.000000,1
27,3.721226,5.096275,0.585889,0.569853,38,211,0.592072,0.116682,15.000000,1
28,3.772560,5.206140,0.582881,0.548700,38,211,0.577814,0.122126,15.000000,1
29,3.752214,5.217997,0.562485,0.564560,38,211,0.578228,0.120398,15.000000,1
30,3.837426,5.141300,0.581860,0.568028,38,211,0.582135,0.119230,15.000000,1
31,3.739635,5.160487,0.580664,0.578560,38,211,0.595156,0.116934,15.000000,1
32,3.771260,5.166280,0.572079,0.569234,38,211,0.588073,0.119528,15.000000,1
33,3.726160,5.207738,0.565515,0.564528,38,211,0.574289,0.118771,15.000000,1
34,3.700978,5.284494,0.573858,0.575697,38,211,0.595109,0.121379,15.000000,1
35,3.739503,5.281719,0.562595,0.563727,38,211,0.565303,0.124013,15.000000,1
36,3.744049,5.380008,0.560037,0.557829,38,211,0.569436,0.123156,15.000000,1
37,3.658899,5.399821,0.561870,0.563536,38,211,0.578436,0.124684,15.000000,1
38,3.783354,5.212806,0.564955,0.599426,38,211,0.591953,0.120382,15.000000,1
39,3.672744,5.362445,0.565120,0.579353,38,211,0.586708,0.124761,15.000000,1
40,3.730771,5.316459,0.583342,0.575608,38,211,0.598026,0.124142,15.000000,1
41,3.642773,5.358215,0.558588,0.574229,38,211,0.583489,0.124493,15.000000,1
42,3.613103,5.436865,0.559762,0.579515,38,211,0.591644,0.123426,15.000000,1
43,3.660757,5.472963,0.561354,0.555682,38,211,0.572459,0.126971,15.000000,1
44,3.609718,5.509995,0.558467,0.572461,38,211,0.578211,0.124343,15.000000,1
45,3.672118,5.526820,0.552638,0.555271,38,211,0.566932,0.127236,15.000000,1
