epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.680422,4.034473,0.599238,0.690856,38,211,0.626257,0.109030,15.000000,1
2,3.556519,4.034260,0.585999,0.683661,38,211,0.625733,0.108419,15.000000,1
3,3.544944,4.024660,0.595242,0.668048,38,211,0.635903,0.107708,15.000000,1
4,3.428563,4.012449,0.612411,0.678307,38,211,0.641288,0.106638,15.000000,1
5,3.458090,4.040518,0.598810,0.681771,38,211,0.641791,0.107110,15.000000,1
6,3.500074,4.011903,0.623631,0.688555,38,211,0.660337,0.105354,15.000000,1
7,3.334229,4.040713,0.608207,0.678420,38,211,0.662921,0.105758,15.000000,1
8,3.292471,4.035510,0.607449,0.665434,38,211,0.663620,0.104729,15.000000,1
9,3.449140,4.077877,0.602982,0.672903,38,211,0.656371,0.106073,15.000000,1
10,3.238887,4.046208,0.618032,0.657698,38,211,0.654400,0.105103,15.000000,1
11,3.305418,4.108270,0.598206,0.645608,38,211,0.651759,0.106160,15.000000,1
12,3.251869,4.065560,0.616594,0.657877,38,211,0.654940,0.105312,15.000000,1
13,3.311230,4.109415,0.595561,0.655908,38,211,0.654969,0.106757,15.000000,1
14,3.293540,4.114001,0.594002,0.629981,38,211,0.635963,0.106942,15.000000,1
15,3.278479,4.173630,0.580236,0.618714,38,211,0.623713,0.108280,15.000000,1
16,3.293113,4.109482,0.596834,0.639974,38,211,0.646241,0.106773,15.000000,1
17,3.307220,4.132342,0.592695,0.628162,38,211,0.631996,0.107747,15.000000,1
18,3.194634,4.156583,0.579764,0.625660,38,211,0.632802,0.107640,15.000000,1
19,3.151540,4.180840,0.581904,0.629284,38,211,0.639354,0.107147,15.000000,1
20,3.297141,4.185759,0.579950,0.625277,38,211,0.628339,0.108478,15.000000,1
21,3.172598,4.199037,0.588381,0.632343,38,211,0.638098,0.108866,15.000000,1
22,3.252506,4.214709,0.572617,0.620448,38,211,0.616575,0.109888,15.000000,1
23,3.053821,4.165761,0.599227,0.617679,38,211,0.626867,0.108147,15.000000,1
24,3.169251,4.177992,0.580993,0.614070,38,211,0.623568,0.108090,15.000000,1
25,3.108675,4.182243,0.587097,0.614034,38,211,0.622535,0.108383,15.000000,1
26,3.148756,4.256482,0.566843,0.600590,38,211,0.613279,0.110331,15.000000,1
