epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.809515,5.272032,0.736282,0.784359,753,603,0.789607,0.185901,365.000000,1
2,4.651869,5.180448,0.766382,0.827407,753,603,0.828703,0.168566,365.000000,1
3,4.601563,5.162678,0.770883,0.832433,753,603,0.835529,0.164875,365.000000,1
4,4.571004,5.142951,0.775052,0.835597,753,603,0.838261,0.163364,365.000000,1
5,4.542586,5.129390,0.777228,0.837933,753,603,0.840518,0.161753,365.000000,1
6,4.534526,5.132885,0.778766,0.841003,753,603,0.842926,0.160998,365.000000,1
7,4.515906,5.129418,0.778623,0.840810,753,603,0.842922,0.160201,365.000000,1
8,4.501472,5.116191,0.779537,0.840617,753,603,0.843173,0.159456,365.000000,1
9,4.497134,5.120676,0.779632,0.840573,753,603,0.843696,0.159783,365.000000,1
10,4.477461,5.125378,0.780551,0.841212,753,603,0.844640,0.159222,365.000000,1
11,4.473091,5.123399,0.780752,0.841370,753,603,0.844049,0.159946,365.000000,1
12,4.462634,5.123425,0.778596,0.839991,753,603,0.842482,0.160124,365.000000,1
13,4.456410,5.128186,0.779178,0.838897,753,603,0.842671,0.160384,365.000000,1
14,4.454655,5.124435,0.776841,0.836253,753,603,0.840127,0.161321,365.000000,1
15,4.437566,5.125254,0.778185,0.838211,753,603,0.842147,0.160000,365.000000,1
16,4.434877,5.118959,0.778312,0.838383,753,603,0.841943,0.160742,365.000000,1
17,4.420518,5.148737,0.778651,0.838282,753,603,0.842086,0.161835,365.000000,1
18,4.412079,5.129431,0.778353,0.839344,753,603,0.842387,0.160493,365.000000,1
19,4.401931,5.132164,0.777900,0.837263,753,603,0.841639,0.161215,365.000000,1
20,4.393530,5.137805,0.776964,0.837522,753,603,0.841281,0.161734,365.000000,1
21,4.388761,5.136223,0.773276,0.832479,753,603,0.837047,0.162756,365.000000,1
22,4.395429,5.162095,0.775717,0.836947,753,603,0.839695,0.162948,365.000000,1
23,4.382333,5.170582,0.774003,0.834184,753,603,0.838351,0.163542,365.000000,1
24,4.367231,5.143208,0.775235,0.835412,753,603,0.839824,0.162052,365.000000,1
25,4.350282,5.163924,0.774436,0.834138,753,603,0.837649,0.163572,365.000000,1
26,4.349490,5.160602,0.772898,0.833382,753,603,0.836818,0.164193,365.000000,1
27,4.351034,5.174417,0.772991,0.832382,753,603,0.836349,0.165312,365.000000,1
28,4.339891,5.162699,0.772262,0.831585,753,603,0.835669,0.165262,365.000000,1
29,4.335760,5.168136,0.773426,0.834059,753,603,0.836769,0.164375,365.000000,1
30,4.328204,5.199897,0.772357,0.830619,753,603,0.834799,0.167230,365.000000,1
31,4.305676,5.181631,0.770856,0.831354,753,603,0.834614,0.166144,365.000000,1
32,4.318551,5.196550,0.770794,0.830438,753,603,0.834278,0.166692,365.000000,1
33,4.297125,5.209225,0.771526,0.830924,753,603,0.835098,0.167685,365.000000,1
34,4.291861,5.195868,0.769192,0.829432,753,603,0.833569,0.166910,365.000000,1
35,4.289626,5.206524,0.770834,0.830535,753,603,0.834473,0.167021,365.000000,1
36,4.295275,5.203964,0.768856,0.827723,753,603,0.832208,0.167535,365.000000,1
37,4.293186,5.238382,0.771370,0.830773,753,603,0.835752,0.168263,365.000000,1
38,4.275832,5.225493,0.770338,0.830364,753,603,0.833724,0.167926,365.000000,1
39,4.276599,5.276377,0.768400,0.826348,753,603,0.831710,0.171840,365.000000,1
40,4.256216,5.266056,0.769368,0.828915,753,603,0.833065,0.170752,365.000000,1
41,4.253415,5.191484,0.764597,0.821255,753,603,0.827219,0.169422,365.000000,1
