epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.915559,4.552001,0.895589,0.967564,40,153817,0.982029,0.043621,180.000000,1
2,4.684106,4.465732,0.903121,0.975049,40,153817,0.985133,0.050638,180.000000,1
3,4.613996,4.431595,0.907569,0.978264,40,153817,0.987349,0.043661,180.000000,1
4,4.568963,4.412731,0.904366,0.977130,40,153817,0.987359,0.049134,180.000000,1
5,4.538434,4.397544,0.907657,0.981385,40,153817,0.989294,0.046344,180.000000,1
6,4.515472,4.382809,0.910468,0.977178,40,153817,0.987504,0.044622,180.000000,1
7,4.490377,4.368631,0.911510,0.973912,40,153817,0.987242,0.047709,180.000000,1
8,4.475105,4.365409,0.913439,0.980739,40,153817,0.989092,0.042342,180.000000,1
9,4.455637,4.358018,0.914091,0.966854,40,153817,0.984923,0.044321,180.000000,1
10,4.441223,4.364584,0.911390,0.973283,40,153817,0.986477,0.045159,180.000000,1
11,4.430677,4.367160,0.912276,0.965929,40,153817,0.983163,0.044417,180.000000,1
12,4.412666,4.364304,0.913162,0.964122,40,153817,0.983411,0.045454,180.000000,1
13,4.397964,4.359249,0.909535,0.964539,40,153817,0.983067,0.049664,180.000000,1
14,4.384946,4.360701,0.915953,0.961674,40,153817,0.982381,0.041489,180.000000,1
15,4.373062,4.357448,0.913229,0.962602,40,153817,0.983363,0.049425,180.000000,1
16,4.365239,4.363188,0.914912,0.965587,40,153817,0.983886,0.044442,180.000000,1
17,4.356265,4.360755,0.913351,0.966613,40,153817,0.984103,0.052198,180.000000,1
18,4.346755,4.358025,0.916646,0.964249,40,153817,0.983472,0.043592,180.000000,1
19,4.337827,4.360142,0.913348,0.961226,40,153817,0.982364,0.047801,180.000000,1
20,4.320046,4.374056,0.912700,0.963511,40,153817,0.982541,0.042846,180.000000,1
21,4.314132,4.360833,0.914973,0.963334,40,153817,0.982800,0.046792,180.000000,1
22,4.312106,4.365730,0.913313,0.961556,40,153817,0.981984,0.045498,180.000000,1
23,4.309471,4.360978,0.916809,0.962159,40,153817,0.982263,0.042957,180.000000,1
24,4.291707,4.375537,0.913395,0.966146,40,153817,0.983720,0.048657,180.000000,1
25,4.281298,4.389507,0.915538,0.959212,40,153817,0.980629,0.043846,180.000000,1
26,4.273865,4.375667,0.916783,0.959000,40,153817,0.981140,0.042970,180.000000,1
27,4.268026,4.390302,0.913518,0.961196,40,153817,0.981638,0.047084,180.000000,1
28,4.257473,4.391979,0.915916,0.967164,40,153817,0.983958,0.047132,180.000000,1
29,4.258699,4.383725,0.914860,0.964488,40,153817,0.982834,0.048810,180.000000,1
30,4.249125,4.387484,0.917843,0.965555,40,153817,0.983231,0.041389,180.000000,1
31,4.237840,4.399264,0.912134,0.961317,40,153817,0.981619,0.052638,180.000000,1
32,4.238338,4.384770,0.916498,0.957980,40,153817,0.980878,0.044317,180.000000,1
33,4.228884,4.403280,0.914846,0.956594,40,153817,0.979980,0.044634,180.000000,1
34,4.226976,4.391295,0.914543,0.957703,40,153817,0.980719,0.046662,180.000000,1
35,4.216171,4.392915,0.915735,0.957717,40,153817,0.980344,0.044510,180.000000,1
36,4.210884,4.402131,0.915707,0.955982,40,153817,0.979943,0.047166,180.000000,1
37,4.215444,4.397324,0.917491,0.965504,40,153817,0.983631,0.042120,180.000000,1
38,4.207899,4.396582,0.915928,0.960626,40,153817,0.981811,0.046610,180.000000,1
39,4.190134,4.410806,0.916757,0.958603,40,153817,0.980994,0.042694,180.000000,1
40,4.207607,4.424235,0.917646,0.957066,40,153817,0.980176,0.042205,180.000000,1
41,4.202471,4.410856,0.913109,0.959301,40,153817,0.981343,0.048090,180.000000,1
42,4.182415,4.413726,0.914776,0.957729,40,153817,0.980756,0.045364,180.000000,1
43,4.179091,4.420598,0.916836,0.959512,40,153817,0.981527,0.045577,180.000000,1
44,4.171852,4.419797,0.915359,0.956884,40,153817,0.980819,0.045457,180.000000,1
45,4.170963,4.420246,0.915087,0.967650,40,153817,0.983909,0.046278,180.000000,1
46,4.172491,4.432749,0.915059,0.964783,40,153817,0.982733,0.043052,180.000000,1
47,4.164747,4.428559,0.916883,0.969187,40,153817,0.984057,0.041711,180.000000,1
48,4.156674,4.424029,0.915398,0.965548,40,153817,0.982979,0.046202,180.000000,1
49,4.157590,4.417926,0.914432,0.965973,40,153817,0.983229,0.046496,180.000000,1
50,4.148072,4.419686,0.916919,0.966345,40,153817,0.983532,0.043136,180.000000,1
