epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.876980,5.396932,0.705171,0.740654,753,603,0.750363,0.202634,365.000000,1
2,4.703702,5.259739,0.741913,0.790883,753,603,0.797675,0.183392,365.000000,1
3,4.621167,5.208735,0.755538,0.810453,753,603,0.816126,0.174675,365.000000,1
4,4.578526,5.182982,0.764906,0.823510,753,603,0.827535,0.169337,365.000000,1
5,4.551141,5.162745,0.768515,0.828045,753,603,0.832626,0.166293,365.000000,1
6,4.544357,5.160796,0.770636,0.827997,753,603,0.834160,0.165938,365.000000,1
7,4.524285,5.154243,0.771593,0.829314,753,603,0.834428,0.165466,365.000000,1
8,4.501553,5.152245,0.771701,0.828491,753,603,0.834814,0.165014,365.000000,1
9,4.485014,5.151563,0.772893,0.830663,753,603,0.835739,0.164698,365.000000,1
10,4.451453,5.146661,0.773576,0.830941,753,603,0.836633,0.164158,365.000000,1
11,4.451579,5.153235,0.773276,0.830082,753,603,0.835894,0.164807,365.000000,1
12,4.419035,5.160682,0.773364,0.830168,753,603,0.836001,0.164671,365.000000,1
13,4.401969,5.167736,0.773702,0.829263,753,603,0.835663,0.165507,365.000000,1
14,4.420737,5.155159,0.771933,0.827618,753,603,0.834655,0.165168,365.000000,1
15,4.399714,5.164014,0.773199,0.829341,753,603,0.835331,0.165417,365.000000,1
16,4.397442,5.180044,0.773124,0.828382,753,603,0.835159,0.166454,365.000000,1
17,4.387258,5.168342,0.772380,0.825916,753,603,0.834059,0.165821,365.000000,1
18,4.381363,5.174385,0.771177,0.827279,753,603,0.833765,0.166245,365.000000,1
19,4.356976,5.186336,0.771482,0.826281,753,603,0.834098,0.166745,365.000000,1
20,4.344612,5.191399,0.771077,0.825748,753,603,0.833234,0.167275,365.000000,1
21,4.349327,5.186463,0.769184,0.822633,753,603,0.830976,0.168442,365.000000,1
22,4.342611,5.184287,0.771013,0.824443,753,603,0.832048,0.168238,365.000000,1
23,4.340987,5.190989,0.771370,0.824959,753,603,0.833039,0.167355,365.000000,1
24,4.316188,5.186392,0.769746,0.823836,753,603,0.831414,0.167799,365.000000,1
25,4.312023,5.190290,0.770859,0.825572,753,603,0.833107,0.167958,365.000000,1
26,4.308051,5.203514,0.770407,0.824050,753,603,0.832304,0.168829,365.000000,1
27,4.303243,5.195552,0.770436,0.825339,753,603,0.832312,0.168134,365.000000,1
28,4.291234,5.229956,0.769310,0.823656,753,603,0.830831,0.170861,365.000000,1
29,4.272301,5.230207,0.768381,0.823164,753,603,0.830030,0.171155,365.000000,1
30,4.278669,5.227430,0.769094,0.824212,753,603,0.830732,0.169966,365.000000,1
31,4.248436,5.239673,0.768939,0.823015,753,603,0.830212,0.171807,365.000000,1
32,4.239738,5.246952,0.767156,0.820645,753,603,0.828352,0.172451,365.000000,1
33,4.239772,5.247688,0.765883,0.820762,753,603,0.827521,0.172502,365.000000,1
