seed,test_c_index,test_td_auc,test_iauc,test_ibs,test_loss,val_c_index,val_td_auc,val_iauc,val_ibs,val_loss,best_epoch
42,0.9164327637683534,0.891492516295188,0.9102076219088374,0.04254747351231226,4.492430575419281,0.9171812865164939,0.8920200448569321,0.909564365473073,0.043173207976522396,4.425967133391489,56
43,0.9131331079198285,0.8820065738460987,0.9027239028511028,0.04912240902872846,4.458969343644003,0.9173984580374492,0.8974002731867151,0.9137717974709829,0.04147027560852916,4.398510510741167,29
44,0.9155702559367535,0.8912299235959464,0.908279792940025,0.042062908999405756,4.455498359562039,0.9174994186012019,0.8972754013985951,0.9120648352376481,0.04501316164969333,4.394768934521424,37
45,0.9157059528329473,0.8905236756622816,0.9097141638516699,0.04265840830086518,4.457327185098186,0.9178429205163838,0.9027547347224092,0.9169445250946456,0.04138895832664453,4.3874837933921,30
