epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,3.587594,4.049769,0.554021,0.668733,38,211,0.583232,0.109884,15.000000,1
2,3.454539,4.064901,0.536336,0.648903,38,211,0.580377,0.109945,15.000000,1
3,3.480447,4.035858,0.545294,0.661833,38,211,0.598527,0.108889,15.000000,1
4,3.240743,4.038159,0.552923,0.660125,38,211,0.611695,0.108241,15.000000,1
5,3.481918,4.048673,0.567809,0.658529,38,211,0.629207,0.107721,15.000000,1
6,3.338692,4.063726,0.564110,0.671363,38,211,0.628248,0.108059,15.000000,1
7,3.340547,4.027867,0.561738,0.651419,38,211,0.610518,0.107582,15.000000,1
8,3.406037,4.035191,0.571992,0.652581,38,211,0.623732,0.105990,15.000000,1
9,3.341933,4.030091,0.579094,0.642740,38,211,0.617461,0.105341,15.000000,1
10,3.394396,4.050721,0.572354,0.645567,38,211,0.626879,0.106638,15.000000,1
11,3.163213,4.098006,0.555086,0.619198,38,211,0.596403,0.108861,15.000000,1
12,3.253419,4.126153,0.559850,0.623440,38,211,0.597548,0.109363,15.000000,1
13,3.322118,4.093381,0.569719,0.623068,38,211,0.606850,0.107194,15.000000,1
14,3.360585,4.096089,0.561541,0.620567,38,211,0.590921,0.108495,15.000000,1
15,3.111685,4.116859,0.559422,0.607291,38,211,0.590082,0.108124,15.000000,1
16,3.065283,4.148034,0.548664,0.593717,38,211,0.579896,0.108920,15.000000,1
17,3.209276,4.184674,0.550398,0.585060,38,211,0.588658,0.110118,15.000000,1
18,3.264387,4.185731,0.556546,0.577449,38,211,0.579128,0.109887,15.000000,1
19,3.186952,4.201764,0.556985,0.577903,38,211,0.557827,0.112818,15.000000,1
20,3.052527,4.194472,0.562485,0.597644,38,211,0.578940,0.110671,15.000000,1
21,3.234713,4.211630,0.553099,0.578918,38,211,0.562841,0.112624,15.000000,1
22,3.268942,4.218357,0.553955,0.583716,38,211,0.556116,0.113863,15.000000,1
23,3.141655,4.278411,0.545217,0.572532,38,211,0.541288,0.116211,15.000000,1
24,3.176276,4.298884,0.543032,0.552590,38,211,0.537840,0.114759,15.000000,1
25,3.155330,4.294580,0.537653,0.582644,38,211,0.553265,0.114942,15.000000,1
26,3.189298,4.255346,0.537577,0.572637,38,211,0.537449,0.114338,15.000000,1
27,3.101403,4.268177,0.535644,0.565041,38,211,0.537322,0.114324,15.000000,1
28,3.078595,4.304108,0.535425,0.563871,38,211,0.534790,0.115897,15.000000,1
29,3.065447,4.338452,0.537664,0.544321,38,211,0.522388,0.116966,15.000000,1
