seed,test_c_index,test_td_auc,test_iauc,test_ibs,test_loss,val_c_index,val_td_auc,val_iauc,val_ibs,val_loss,best_epoch
42,0.9082850424716793,0.8733772156050359,0.8926395262255686,0.04908764415063284,4.604598592569399,0.9117407690836435,0.8962208591929596,0.9091414905295915,0.04167899880774798,4.445993504673823,18
43,0.9069325660916889,0.8810058221955168,0.898865426646484,0.04696972466476205,4.615307586735376,0.911744331588218,0.894375437224925,0.9071157042585911,0.042394619149310975,4.483058185467736,26
44,0.909438829765794,0.883067074142353,0.9010862868848498,0.04591051580027053,4.614077876267211,0.913820915565551,0.8939052964434533,0.9080194018130372,0.04218834546683467,4.496468387120215,27
45,0.9065807640137471,0.8740173968155011,0.89251799744026,0.04710662457045806,4.662477442359645,0.9129885930880703,0.8880433082897117,0.9041991877284936,0.040624264760657454,4.574028878853573,37
