epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.254523,4.719660,0.560476,0.578363,38,211,0.599355,0.109519,15.000000,1
2,4.205886,4.732057,0.551386,0.558199,38,211,0.594722,0.108851,15.000000,1
3,4.207937,4.703675,0.587404,0.628214,38,211,0.645756,0.107105,15.000000,1
4,4.122246,4.709975,0.606341,0.641179,38,211,0.652508,0.105947,15.000000,1
5,4.071149,4.705091,0.628779,0.661851,38,211,0.663210,0.104316,15.000000,1
6,4.119983,4.716309,0.621073,0.643204,38,211,0.649930,0.105334,15.000000,1
7,4.143110,4.720140,0.620579,0.651452,38,211,0.643483,0.105775,15.000000,1
8,4.016567,4.705449,0.647990,0.653877,38,211,0.646388,0.105403,15.000000,1
9,4.012823,4.730282,0.631227,0.636584,38,211,0.643696,0.105964,15.000000,1
10,3.968520,4.731515,0.639219,0.644643,38,211,0.641390,0.106554,15.000000,1
11,3.968863,4.734459,0.632270,0.646910,38,211,0.644900,0.106823,15.000000,1
12,3.963699,4.754458,0.628318,0.644360,38,211,0.642054,0.107181,15.000000,1
13,3.930702,4.751376,0.635926,0.633051,38,211,0.637340,0.107088,15.000000,1
14,4.012166,4.813254,0.619997,0.624376,38,211,0.635320,0.107914,15.000000,1
15,3.982121,4.770910,0.623148,0.624983,38,211,0.627578,0.108461,15.000000,1
16,3.994981,4.794424,0.613180,0.615627,38,211,0.618313,0.109263,15.000000,1
17,3.936646,4.785895,0.614980,0.599018,38,211,0.604548,0.109813,15.000000,1
18,3.879906,4.860324,0.618833,0.620039,38,211,0.620278,0.111764,15.000000,1
19,3.934224,4.865093,0.593683,0.582423,38,211,0.596727,0.112283,15.000000,1
20,3.842241,4.868407,0.621655,0.589437,38,211,0.595696,0.112897,15.000000,1
21,3.875963,4.856029,0.617988,0.603358,38,211,0.607127,0.112071,15.000000,1
22,3.877125,4.873593,0.603860,0.591723,38,211,0.593436,0.112471,15.000000,1
23,3.884737,4.850414,0.595111,0.580983,38,211,0.583188,0.113452,15.000000,1
24,3.859965,4.889210,0.612741,0.603164,38,211,0.594477,0.114199,15.000000,1
25,3.822219,4.905919,0.602630,0.591113,38,211,0.599786,0.113818,15.000000,1
26,3.837886,4.899682,0.597844,0.585367,38,211,0.583849,0.114716,15.000000,1
27,3.829997,4.935191,0.603421,0.588459,38,211,0.588013,0.116826,15.000000,1
28,3.801626,4.913256,0.598415,0.575821,38,211,0.563901,0.117396,15.000000,1
29,3.867330,4.948956,0.604464,0.594432,38,211,0.582149,0.118330,15.000000,1
30,3.781908,5.021033,0.584298,0.561788,38,211,0.560928,0.120161,15.000000,1
31,3.803492,4.981126,0.582157,0.554013,38,211,0.587423,0.115688,15.000000,1
32,3.789675,5.011706,0.591784,0.593902,38,211,0.591674,0.116095,15.000000,1
33,3.775160,5.032486,0.590752,0.593860,38,211,0.591612,0.116509,15.000000,1
34,3.747857,5.031305,0.565065,0.583257,38,211,0.569335,0.118781,15.000000,1
35,3.725068,5.073067,0.584759,0.578993,38,211,0.586096,0.119710,15.000000,1
36,3.667071,5.053094,0.580927,0.557366,38,211,0.564062,0.121452,15.000000,1
37,3.735152,5.111643,0.588239,0.582281,38,211,0.583035,0.121902,15.000000,1
38,3.683014,5.046516,0.576778,0.591431,38,211,0.568116,0.121841,15.000000,1
