epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.864885,5.362675,0.714775,0.757106,753,603,0.763256,0.197496,365.000000,1
2,4.682826,5.246680,0.745628,0.801040,753,603,0.803285,0.180337,365.000000,1
3,4.619647,5.208666,0.759180,0.820113,753,603,0.821253,0.171743,365.000000,1
4,4.581851,5.197379,0.765722,0.830529,753,603,0.830099,0.166984,365.000000,1
5,4.540243,5.171270,0.769580,0.831042,753,603,0.833474,0.165687,365.000000,1
6,4.511541,5.145804,0.772573,0.834010,753,603,0.836462,0.163962,365.000000,1
7,4.497133,5.147820,0.772859,0.836863,753,603,0.837988,0.162884,365.000000,1
8,4.499578,5.142878,0.775990,0.839932,753,603,0.840868,0.161676,365.000000,1
9,4.459999,5.153008,0.775735,0.838012,753,603,0.840401,0.162206,365.000000,1
10,4.452845,5.149216,0.776307,0.838880,753,603,0.841242,0.161685,365.000000,1
11,4.456907,5.141482,0.776622,0.840053,753,603,0.841894,0.161368,365.000000,1
12,4.433353,5.144501,0.777190,0.840949,753,603,0.842436,0.160796,365.000000,1
13,4.404956,5.168274,0.777218,0.840563,753,603,0.842589,0.161289,365.000000,1
14,4.422391,5.170425,0.776064,0.839300,753,603,0.841139,0.162052,365.000000,1
15,4.410750,5.162253,0.775788,0.838259,753,603,0.840276,0.162274,365.000000,1
16,4.387356,5.179213,0.776290,0.838624,753,603,0.841407,0.162353,365.000000,1
17,4.385638,5.184413,0.774801,0.838718,753,603,0.841330,0.161238,365.000000,1
18,4.366425,5.228499,0.776084,0.838758,753,603,0.841113,0.164345,365.000000,1
19,4.360644,5.175927,0.775345,0.838227,753,603,0.840307,0.162732,365.000000,1
20,4.343283,5.188406,0.776730,0.839687,753,603,0.841457,0.163532,365.000000,1
21,4.347632,5.286872,0.775428,0.836354,753,603,0.839712,0.166141,365.000000,1
22,4.328752,5.175068,0.773097,0.835514,753,603,0.836985,0.164543,365.000000,1
23,4.310844,5.199642,0.774408,0.837039,753,603,0.838995,0.164797,365.000000,1
24,4.307692,5.191930,0.774507,0.837616,753,603,0.839593,0.164102,365.000000,1
25,4.286557,5.217355,0.774757,0.837274,753,603,0.839152,0.165907,365.000000,1
26,4.298790,5.234367,0.775546,0.838817,753,603,0.840173,0.164184,365.000000,1
27,4.281214,5.249679,0.774482,0.837430,753,603,0.838783,0.166578,365.000000,1
28,4.286362,5.221569,0.774025,0.836969,753,603,0.838926,0.164943,365.000000,1
29,4.256733,5.315392,0.774193,0.835855,753,603,0.838695,0.169610,365.000000,1
30,4.257000,5.256570,0.773888,0.836531,753,603,0.838381,0.166731,365.000000,1
31,4.246120,5.266671,0.773137,0.834751,753,603,0.837139,0.168374,365.000000,1
32,4.245859,5.257158,0.774188,0.838070,753,603,0.839596,0.166751,365.000000,1
