epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.865255,5.379683,0.711996,0.751662,753,603,0.760543,0.199201,365.000000,1
2,4.701838,5.270326,0.745107,0.798429,753,603,0.802498,0.180676,365.000000,1
3,4.622401,5.214689,0.759243,0.818264,753,603,0.819824,0.172482,365.000000,1
4,4.579290,5.182210,0.766815,0.827879,753,603,0.829292,0.167982,365.000000,1
5,4.571011,5.179919,0.767989,0.827664,753,603,0.830626,0.167346,365.000000,1
6,4.560330,5.168574,0.769132,0.828140,753,603,0.831078,0.167009,365.000000,1
7,4.542878,5.158909,0.771764,0.831291,753,603,0.833948,0.165555,365.000000,1
8,4.512603,5.157676,0.771662,0.832186,753,603,0.834662,0.164723,365.000000,1
9,4.507868,5.153843,0.772335,0.832281,753,603,0.835191,0.164458,365.000000,1
10,4.496226,5.153094,0.772245,0.831201,753,603,0.834527,0.164856,365.000000,1
11,4.502184,5.150598,0.773544,0.832905,753,603,0.836364,0.163926,365.000000,1
12,4.497673,5.162490,0.772442,0.832274,753,603,0.834615,0.165048,365.000000,1
13,4.466432,5.165015,0.772483,0.831597,753,603,0.834580,0.165350,365.000000,1
14,4.470352,5.151146,0.774850,0.834727,753,603,0.837547,0.163508,365.000000,1
15,4.459544,5.145490,0.774898,0.834071,753,603,0.837568,0.163292,365.000000,1
16,4.462983,5.142362,0.774057,0.833051,753,603,0.836319,0.163773,365.000000,1
17,4.439215,5.159706,0.773730,0.831913,753,603,0.835404,0.165101,365.000000,1
18,4.434797,5.146391,0.773858,0.833178,753,603,0.836928,0.163739,365.000000,1
19,4.450676,5.152703,0.774693,0.833075,753,603,0.837231,0.164287,365.000000,1
20,4.428945,5.156549,0.772105,0.829188,753,603,0.833569,0.165683,365.000000,1
21,4.421674,5.161976,0.771493,0.829126,753,603,0.832931,0.166088,365.000000,1
22,4.410969,5.169868,0.771418,0.828950,753,603,0.832680,0.166924,365.000000,1
23,4.393901,5.178110,0.771761,0.828943,753,603,0.833092,0.166925,365.000000,1
24,4.400078,5.185243,0.769729,0.827325,753,603,0.830893,0.168094,365.000000,1
25,4.380969,5.187224,0.769620,0.826932,753,603,0.830689,0.167887,365.000000,1
26,4.383236,5.169709,0.769072,0.825294,753,603,0.829687,0.167609,365.000000,1
27,4.402790,5.180326,0.769754,0.826547,753,603,0.830435,0.168013,365.000000,1
28,4.371743,5.183498,0.768394,0.826120,753,603,0.829774,0.168549,365.000000,1
29,4.374450,5.185712,0.768215,0.825788,753,603,0.829918,0.168617,365.000000,1
30,4.360388,5.207907,0.768961,0.825212,753,603,0.829326,0.170381,365.000000,1
31,4.354971,5.194840,0.767087,0.823385,753,603,0.827851,0.169968,365.000000,1
32,4.355045,5.216164,0.767471,0.823266,753,603,0.827058,0.171791,365.000000,1
33,4.345869,5.191259,0.767128,0.823640,753,603,0.827650,0.169569,365.000000,1
34,4.336693,5.211072,0.766215,0.822544,753,603,0.826400,0.171605,365.000000,1
