epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,5.022129,4.638349,0.885938,0.970788,40,153817,0.981470,0.061075,180.000000,1
2,4.745015,4.549623,0.890020,0.971417,40,153817,0.982469,0.060322,180.000000,1
3,4.675140,4.496357,0.899890,0.969175,40,153817,0.982227,0.046518,180.000000,1
4,4.619750,4.466367,0.901307,0.986009,40,153817,0.989308,0.051080,180.000000,1
5,4.582449,4.436566,0.908714,0.982095,40,153817,0.988036,0.041705,180.000000,1
6,4.540650,4.438918,0.906123,0.974927,40,153817,0.985904,0.055185,180.000000,1
7,4.518719,4.430916,0.901427,0.971812,40,153817,0.983961,0.057626,180.000000,1
8,4.497152,4.433185,0.908651,0.971832,40,153817,0.984521,0.039503,180.000000,1
9,4.471495,4.424725,0.909319,0.972442,40,153817,0.984431,0.044444,180.000000,1
10,4.452133,4.416773,0.906168,0.966721,40,153817,0.983565,0.048731,180.000000,1
11,4.443234,4.434406,0.907998,0.962349,40,153817,0.981430,0.044879,180.000000,1
12,4.418328,4.434818,0.909975,0.962128,40,153817,0.981136,0.042627,180.000000,1
13,4.406977,4.438562,0.909850,0.958922,40,153817,0.979969,0.044549,180.000000,1
14,4.383856,4.436552,0.910022,0.958117,40,153817,0.978847,0.044450,180.000000,1
15,4.372594,4.432970,0.908266,0.958419,40,153817,0.979479,0.048000,180.000000,1
16,4.343867,4.447290,0.911438,0.961838,40,153817,0.981258,0.043869,180.000000,1
17,4.325990,4.442129,0.910576,0.960809,40,153817,0.981137,0.045457,180.000000,1
18,4.305456,4.457877,0.908851,0.957271,40,153817,0.979330,0.048237,180.000000,1
19,4.292416,4.462488,0.912333,0.957602,40,153817,0.979526,0.044125,180.000000,1
20,4.280219,4.467716,0.910280,0.957200,40,153817,0.979088,0.045970,180.000000,1
21,4.266404,4.479649,0.906041,0.960083,40,153817,0.980335,0.051498,180.000000,1
22,4.248572,4.463813,0.910505,0.958615,40,153817,0.979578,0.047214,180.000000,1
23,4.238786,4.480433,0.912027,0.957740,40,153817,0.979235,0.042206,180.000000,1
24,4.227358,4.481057,0.908315,0.956328,40,153817,0.979171,0.046991,180.000000,1
25,4.212604,4.503644,0.908021,0.958533,40,153817,0.979647,0.044999,180.000000,1
26,4.202042,4.500155,0.911937,0.957712,40,153817,0.979091,0.047124,180.000000,1
27,4.189997,4.507589,0.911001,0.958739,40,153817,0.979824,0.042764,180.000000,1
28,4.185896,4.513528,0.909227,0.956170,40,153817,0.978582,0.047256,180.000000,1
29,4.159052,4.513514,0.908592,0.958321,40,153817,0.979463,0.047797,180.000000,1
30,4.161382,4.511272,0.911584,0.957508,40,153817,0.979883,0.044319,180.000000,1
31,4.143304,4.540417,0.909874,0.956472,40,153817,0.978985,0.047157,180.000000,1
32,4.137426,4.532110,0.909892,0.954919,40,153817,0.978849,0.045353,180.000000,1
33,4.126841,4.536468,0.907443,0.955368,40,153817,0.978279,0.046496,180.000000,1
34,4.121725,4.545326,0.911004,0.956201,40,153817,0.978752,0.045043,180.000000,1
35,4.107840,4.556613,0.907558,0.954104,40,153817,0.978470,0.048766,180.000000,1
36,4.095062,4.559908,0.909880,0.954245,40,153817,0.978391,0.046491,180.000000,1
37,4.100954,4.574029,0.912989,0.955383,40,153817,0.978922,0.040624,180.000000,1
38,4.082694,4.549854,0.911259,0.954053,40,153817,0.978530,0.047066,180.000000,1
39,4.061807,4.576989,0.910269,0.956109,40,153817,0.978886,0.046407,180.000000,1
40,4.062703,4.574025,0.909676,0.954852,40,153817,0.978309,0.047163,180.000000,1
41,4.060665,4.572874,0.910767,0.955643,40,153817,0.978496,0.047439,180.000000,1
42,4.046159,4.596410,0.911772,0.954911,40,153817,0.977973,0.043897,180.000000,1
43,4.068507,4.585583,0.910683,0.954999,40,153817,0.978900,0.044595,180.000000,1
44,4.030595,4.596573,0.910549,0.954839,40,153817,0.978194,0.044116,180.000000,1
45,4.030414,4.609526,0.910660,0.956507,40,153817,0.978641,0.044718,180.000000,1
46,4.028219,4.608113,0.910245,0.957005,40,153817,0.978481,0.044946,180.000000,1
47,4.007370,4.628128,0.911405,0.958266,40,153817,0.979836,0.044938,180.000000,1
48,4.005368,4.637137,0.910873,0.955722,40,153817,0.977356,0.044893,180.000000,1
49,4.001656,4.616520,0.909725,0.956846,40,153817,0.978402,0.047178,180.000000,1
50,4.007029,4.618541,0.910667,0.956330,40,153817,0.978071,0.042442,180.000000,1
51,3.986229,4.635850,0.910581,0.956945,40,153817,0.978243,0.044298,180.000000,1
52,3.988911,4.625099,0.906882,0.957062,40,153817,0.978879,0.050309,180.000000,1
53,3.983202,4.659332,0.908274,0.955125,40,153817,0.978375,0.046356,180.000000,1
54,3.975201,4.629388,0.908258,0.953498,40,153817,0.977647,0.048313,180.000000,1
55,3.964864,4.641319,0.911535,0.948957,40,153817,0.976126,0.042150,180.000000,1
56,3.953905,4.635745,0.909884,0.956089,40,153817,0.978477,0.046667,180.000000,1
57,3.966460,4.641579,0.906518,0.955756,40,153817,0.977359,0.047668,180.000000,1
