epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.999591,4.603420,0.893016,0.876165,1892,153817,0.890726,0.046417,180.000000,2
2,4.729171,4.525173,0.897301,0.874953,1892,153817,0.890804,0.050760,180.000000,2
3,4.651415,4.501964,0.904169,0.880825,1892,153817,0.895916,0.039471,180.000000,2
4,4.603027,4.457946,0.903726,0.884696,1892,153817,0.899614,0.048388,180.000000,2
5,4.560753,4.451993,0.903807,0.879994,1892,153817,0.895160,0.051554,180.000000,2
6,4.538677,4.444735,0.908531,0.890171,1892,153817,0.903198,0.042680,180.000000,2
7,4.511096,4.436784,0.902731,0.881690,1892,153817,0.896883,0.046842,180.000000,2
8,4.491919,4.436564,0.909346,0.888512,1892,153817,0.904052,0.042564,180.000000,2
9,4.455052,4.434087,0.904060,0.879541,1892,153817,0.896401,0.053063,180.000000,2
10,4.438378,4.430919,0.911113,0.890166,1892,153817,0.906197,0.039638,180.000000,2
11,4.442123,4.435558,0.909519,0.887287,1892,153817,0.902174,0.049176,180.000000,2
12,4.415491,4.429868,0.905912,0.884386,1892,153817,0.899549,0.049096,180.000000,2
13,4.400851,4.433118,0.911873,0.892550,1892,153817,0.906289,0.042243,180.000000,2
14,4.385602,4.445526,0.912204,0.894396,1892,153817,0.908186,0.042108,180.000000,2
15,4.373565,4.437466,0.911133,0.891232,1892,153817,0.903978,0.045874,180.000000,2
16,4.335052,4.451717,0.910629,0.889702,1892,153817,0.904415,0.045326,180.000000,2
17,4.320734,4.442661,0.910853,0.885051,1892,153817,0.901614,0.047534,180.000000,2
18,4.307822,4.454828,0.908885,0.885936,1892,153817,0.900630,0.052075,180.000000,2
19,4.288068,4.460560,0.908301,0.884709,1892,153817,0.900658,0.048917,180.000000,2
20,4.279580,4.454160,0.910057,0.893842,1892,153817,0.907268,0.045891,180.000000,2
21,4.259297,4.464456,0.909355,0.886631,1892,153817,0.899911,0.047010,180.000000,2
22,4.249668,4.469328,0.910278,0.891641,1892,153817,0.903527,0.049262,180.000000,2
23,4.235412,4.475779,0.911324,0.887520,1892,153817,0.902497,0.048300,180.000000,2
24,4.223698,4.480441,0.908935,0.881260,1892,153817,0.899245,0.050035,180.000000,2
25,4.202950,4.492895,0.910532,0.882185,1892,153817,0.899317,0.046526,180.000000,2
26,4.207706,4.515569,0.912777,0.883931,1892,153817,0.899246,0.047804,180.000000,2
27,4.187700,4.496468,0.913821,0.893905,1892,153817,0.908019,0.042188,180.000000,2
28,4.178307,4.508630,0.911259,0.889147,1892,153817,0.903769,0.045543,180.000000,2
29,4.160927,4.512173,0.909460,0.880588,1892,153817,0.897666,0.048140,180.000000,2
30,4.142183,4.526578,0.909521,0.884871,1892,153817,0.900402,0.047412,180.000000,2
31,4.144026,4.515923,0.910213,0.885117,1892,153817,0.901868,0.046825,180.000000,2
32,4.131697,4.529311,0.912676,0.892539,1892,153817,0.906692,0.044237,180.000000,2
33,4.124078,4.521060,0.910810,0.883253,1892,153817,0.899843,0.046200,180.000000,2
34,4.122182,4.537161,0.912754,0.887894,1892,153817,0.904437,0.044140,180.000000,2
35,4.103358,4.546422,0.910608,0.890002,1892,153817,0.904622,0.048899,180.000000,2
36,4.087678,4.557961,0.910049,0.876981,1892,153817,0.897065,0.047945,180.000000,2
37,4.077682,4.552269,0.912651,0.887467,1892,153817,0.904673,0.043514,180.000000,2
38,4.080621,4.560418,0.907717,0.879755,1892,153817,0.895948,0.049679,180.000000,2
39,4.062890,4.572573,0.911120,0.890657,1892,153817,0.905362,0.042903,180.000000,2
40,4.058091,4.586330,0.907933,0.872092,1892,153817,0.890526,0.049849,180.000000,2
41,4.046326,4.582440,0.911116,0.888124,1892,153817,0.902351,0.045514,180.000000,2
42,4.044591,4.584933,0.910849,0.887217,1892,153817,0.902132,0.045459,180.000000,2
43,4.035454,4.579748,0.909683,0.879770,1892,153817,0.896612,0.047684,180.000000,2
44,4.026043,4.598179,0.908786,0.879360,1892,153817,0.897165,0.047032,180.000000,2
45,4.018127,4.606886,0.910935,0.887452,1892,153817,0.903687,0.047628,180.000000,2
46,4.021318,4.611029,0.911246,0.884489,1892,153817,0.901822,0.045089,180.000000,2
47,4.006943,4.597743,0.911236,0.888551,1892,153817,0.901948,0.046380,180.000000,2
