seed,test_c_index,test_td_auc,test_iauc,test_ibs,test_loss,val_c_index,val_td_auc,val_iauc,val_ibs,val_loss,best_epoch
42,0.7691538375521886,0.8208748221029722,0.8312148832602599,0.1710466814547127,5.257758659290185,0.7797267422447255,0.8411200567745434,0.8435385116451007,0.1595874484317702,5.125402949041364,8
43,0.7689012967530289,0.8235081291398105,0.8322428678194205,0.17163320350305353,5.285982552244932,0.7800345823615061,0.8424962242142293,0.8453527365463813,0.1588489896401349,5.1211354582410955,13
44,0.7676272849602531,0.8203595943120452,0.8302791150424514,0.17480980566799928,5.322203643849095,0.7802518082503634,0.8389673841756897,0.8433516996355538,0.15986574816215549,5.109213923989068,12
45,0.7639673280052669,0.8182808876033908,0.8261172797361853,0.17177277316796583,5.262569131474195,0.7807520484401319,0.841370486291921,0.8440491204383838,0.15994582930567,5.123399319795355,11
