epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.869677,5.384278,0.714002,0.765261,753,603,0.766060,0.197545,365.000000,1
2,4.723133,5.324069,0.744370,0.806617,753,603,0.804758,0.179778,365.000000,1
3,4.638020,5.236462,0.757791,0.823620,753,603,0.821056,0.171869,365.000000,1
4,4.611603,5.196360,0.763695,0.830605,753,603,0.828331,0.168842,365.000000,1
5,4.600217,5.192489,0.764617,0.831181,753,603,0.829253,0.168534,365.000000,1
6,4.584301,5.173686,0.768122,0.834619,753,603,0.833089,0.166229,365.000000,1
7,4.567416,5.163314,0.768492,0.835068,753,603,0.834226,0.165145,365.000000,1
8,4.550441,5.159423,0.768312,0.834534,753,603,0.833503,0.164926,365.000000,1
9,4.535781,5.154387,0.770192,0.836351,753,603,0.835373,0.163997,365.000000,1
10,4.519322,5.154990,0.768565,0.834760,753,603,0.834158,0.164309,365.000000,1
11,4.530824,5.155710,0.768019,0.833509,753,603,0.833494,0.164993,365.000000,1
12,4.509216,5.147845,0.770189,0.835515,753,603,0.835656,0.164012,365.000000,1
13,4.490687,5.153495,0.769439,0.834359,753,603,0.833924,0.164679,365.000000,1
14,4.495090,5.152364,0.768812,0.833555,753,603,0.833645,0.164405,365.000000,1
15,4.491179,5.154917,0.769575,0.834692,753,603,0.834726,0.164172,365.000000,1
16,4.481100,5.150428,0.768863,0.833201,753,603,0.833268,0.164620,365.000000,1
17,4.457715,5.152194,0.768995,0.833662,753,603,0.833974,0.163986,365.000000,1
18,4.455107,5.153021,0.768427,0.833783,753,603,0.833881,0.164189,365.000000,1
19,4.450613,5.157777,0.769075,0.832941,753,603,0.834069,0.164825,365.000000,1
20,4.459528,5.157660,0.766346,0.830993,753,603,0.830924,0.165208,365.000000,1
21,4.444595,5.158984,0.767598,0.832792,753,603,0.831865,0.164741,365.000000,1
22,4.438537,5.162352,0.767304,0.831404,753,603,0.831511,0.165157,365.000000,1
23,4.426688,5.174227,0.766599,0.830311,753,603,0.830907,0.166206,365.000000,1
24,4.423378,5.150890,0.768038,0.832665,753,603,0.832595,0.164118,365.000000,1
25,4.401904,5.169870,0.767077,0.832278,753,603,0.831831,0.165564,365.000000,1
26,4.404090,5.165452,0.767061,0.832470,753,603,0.831952,0.165283,365.000000,1
27,4.389752,5.167153,0.767782,0.831242,753,603,0.832448,0.165141,365.000000,1
28,4.402548,5.179807,0.764783,0.828911,753,603,0.828386,0.166786,365.000000,1
29,4.381748,5.195707,0.763117,0.827198,753,603,0.826660,0.168197,365.000000,1
