epoch,train_loss,val_loss,val_c_index,val_td_auc,val_td_auc_cases,val_td_auc_ctrls,val_iauc,val_ibs,val_horizon,val_event_of_interest
1,4.999591,4.603420,0.893016,0.965695,40,153817,0.979974,0.046417,180.000000,1
2,4.729171,4.525173,0.897301,0.979181,40,153817,0.986105,0.050760,180.000000,1
3,4.651415,4.501964,0.904169,0.978640,40,153817,0.986194,0.039471,180.000000,1
4,4.603027,4.457946,0.903726,0.971842,40,153817,0.983388,0.048388,180.000000,1
5,4.560753,4.451993,0.903807,0.986556,40,153817,0.989523,0.051554,180.000000,1
6,4.538677,4.444735,0.908531,0.971979,40,153817,0.983796,0.042680,180.000000,1
7,4.511096,4.436784,0.902731,0.967652,40,153817,0.982904,0.046842,180.000000,1
8,4.491919,4.436564,0.909346,0.966216,40,153817,0.982406,0.042564,180.000000,1
9,4.455052,4.434087,0.904060,0.963269,40,153817,0.981226,0.053063,180.000000,1
10,4.438378,4.430919,0.911113,0.969595,40,153817,0.984485,0.039638,180.000000,1
11,4.442123,4.435558,0.909519,0.962227,40,153817,0.980777,0.049176,180.000000,1
12,4.415491,4.429868,0.905912,0.963477,40,153817,0.981458,0.049096,180.000000,1
13,4.400851,4.433118,0.911873,0.959137,40,153817,0.979886,0.042243,180.000000,1
14,4.385602,4.445526,0.912204,0.962533,40,153817,0.981413,0.042108,180.000000,1
15,4.373565,4.437466,0.911133,0.963244,40,153817,0.982008,0.045874,180.000000,1
16,4.335052,4.451717,0.910629,0.955457,40,153817,0.978507,0.045326,180.000000,1
17,4.320734,4.442661,0.910853,0.961170,40,153817,0.980567,0.047534,180.000000,1
18,4.307822,4.454828,0.908885,0.957718,40,153817,0.980092,0.052075,180.000000,1
19,4.288068,4.460560,0.908301,0.960224,40,153817,0.980469,0.048917,180.000000,1
20,4.279580,4.454160,0.910057,0.963341,40,153817,0.981919,0.045891,180.000000,1
21,4.259297,4.464456,0.909355,0.959623,40,153817,0.980492,0.047010,180.000000,1
22,4.249668,4.469328,0.910278,0.958768,40,153817,0.980164,0.049262,180.000000,1
23,4.235412,4.475779,0.911324,0.959042,40,153817,0.980507,0.048300,180.000000,1
24,4.223698,4.480441,0.908935,0.956717,40,153817,0.979225,0.050035,180.000000,1
25,4.202950,4.492895,0.910532,0.957555,40,153817,0.979779,0.046526,180.000000,1
26,4.207706,4.515569,0.912777,0.954224,40,153817,0.978335,0.047804,180.000000,1
27,4.187700,4.496468,0.913821,0.955891,40,153817,0.979090,0.042188,180.000000,1
28,4.178307,4.508630,0.911259,0.951499,40,153817,0.977888,0.045543,180.000000,1
29,4.160927,4.512173,0.909460,0.955543,40,153817,0.978565,0.048140,180.000000,1
30,4.142183,4.526578,0.909521,0.956976,40,153817,0.978934,0.047412,180.000000,1
31,4.144026,4.515923,0.910213,0.952692,40,153817,0.977575,0.046825,180.000000,1
32,4.131697,4.529311,0.912676,0.953101,40,153817,0.977819,0.044237,180.000000,1
33,4.124078,4.521060,0.910810,0.955463,40,153817,0.979164,0.046200,180.000000,1
34,4.122182,4.537161,0.912754,0.954583,40,153817,0.978300,0.044140,180.000000,1
35,4.103358,4.546422,0.910608,0.954489,40,153817,0.977901,0.048899,180.000000,1
36,4.087678,4.557961,0.910049,0.955305,40,153817,0.978027,0.047945,180.000000,1
37,4.077682,4.552269,0.912651,0.953208,40,153817,0.977484,0.043514,180.000000,1
38,4.080621,4.560418,0.907717,0.953237,40,153817,0.977887,0.049679,180.000000,1
39,4.062890,4.572573,0.911120,0.954563,40,153817,0.978499,0.042903,180.000000,1
40,4.058091,4.586330,0.907933,0.951871,40,153817,0.977307,0.049849,180.000000,1
41,4.046326,4.582440,0.911116,0.953358,40,153817,0.977600,0.045514,180.000000,1
42,4.044591,4.584933,0.910849,0.953789,40,153817,0.977415,0.045459,180.000000,1
43,4.035454,4.579748,0.909683,0.954476,40,153817,0.978273,0.047684,180.000000,1
44,4.026043,4.598179,0.908786,0.956317,40,153817,0.978808,0.047032,180.000000,1
45,4.018127,4.606886,0.910935,0.953651,40,153817,0.977681,0.047628,180.000000,1
46,4.021318,4.611029,0.911246,0.953321,40,153817,0.977558,0.045089,180.000000,1
47,4.006943,4.597743,0.911236,0.949360,40,153817,0.976445,0.046380,180.000000,1
